[HEADER]
Format,J&M ASCII Table
Comment,SAT08-06/04-0900-1
Date,6/6/2013 11:50:20 AM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.182
201.000,0.177
202.000,0.172
203.000,0.166
204.000,0.161
205.000,0.156
206.000,0.151
207.000,0.147
208.000,0.143
209.000,0.140
210.000,0.137
211.000,0.135
212.000,0.132
213.000,0.130
214.000,0.127
215.000,0.124
216.000,0.121
217.000,0.118
218.000,0.115
219.000,0.112
220.000,0.109
221.000,0.105
222.000,0.102
223.000,0.098
224.000,0.095
225.000,0.093
226.000,0.090
227.000,0.088
228.000,0.085
229.000,0.083
230.000,0.081
231.000,0.079
232.000,0.077
233.000,0.076
234.000,0.075
235.000,0.073
236.000,0.072
237.000,0.071
238.000,0.070
239.000,0.070
240.000,0.069
241.000,0.068
242.000,0.067
243.000,0.066
244.000,0.065
245.000,0.064
246.000,0.064
247.000,0.063
248.000,0.062
249.000,0.062
250.000,0.061
251.000,0.060
252.000,0.060
253.000,0.059
254.000,0.059
255.000,0.058
256.000,0.058
257.000,0.057
258.000,0.057
259.000,0.056
260.000,0.056
261.000,0.056
262.000,0.055
263.000,0.055
264.000,0.054
265.000,0.054
266.000,0.053
267.000,0.053
268.000,0.052
269.000,0.051
270.000,0.051
271.000,0.050
272.000,0.049
273.000,0.049
274.000,0.048
275.000,0.047
276.000,0.047
277.000,0.046
278.000,0.045
279.000,0.045
280.000,0.044
281.000,0.043
282.000,0.043
283.000,0.042
284.000,0.041
285.000,0.040
286.000,0.040
287.000,0.039
288.000,0.038
289.000,0.038
290.000,0.037
291.000,0.036
292.000,0.036
293.000,0.035
294.000,0.034
295.000,0.034
296.000,0.033
297.000,0.033
298.000,0.032
299.000,0.031
300.000,0.031
301.000,0.030
302.000,0.030
303.000,0.029
304.000,0.029
305.000,0.028
306.000,0.028
307.000,0.027
308.000,0.027
309.000,0.026
310.000,0.026
311.000,0.026
312.000,0.025
313.000,0.025
314.000,0.024
315.000,0.024
316.000,0.024
317.000,0.023
318.000,0.023
319.000,0.022
320.000,0.022
321.000,0.022
322.000,0.021
323.000,0.021
324.000,0.021
325.000,0.020
326.000,0.020
327.000,0.020
328.000,0.019
329.000,0.019
330.000,0.019
331.000,0.018
332.000,0.018
333.000,0.018
334.000,0.018
335.000,0.017
336.000,0.017
337.000,0.017
338.000,0.016
339.000,0.016
340.000,0.016
341.000,0.016
342.000,0.015
343.000,0.015
344.000,0.015
345.000,0.014
346.000,0.014
347.000,0.014
348.000,0.014
349.000,0.014
350.000,0.013
351.000,0.013
352.000,0.013
353.000,0.013
354.000,0.012
355.000,0.012
356.000,0.012
357.000,0.012
358.000,0.012
359.000,0.012
360.000,0.011
361.000,0.011
362.000,0.011
363.000,0.011
364.000,0.011
365.000,0.010
366.000,0.010
367.000,0.010
368.000,0.010
369.000,0.010
370.000,0.010
371.000,0.010
372.000,0.009
373.000,0.009
374.000,0.009
375.000,0.009
376.000,0.009
377.000,0.009
378.000,0.009
379.000,0.008
380.000,0.008
381.000,0.008
382.000,0.008
383.000,0.008
384.000,0.008
385.000,0.008
386.000,0.008
387.000,0.008
388.000,0.007
389.000,0.007
390.000,0.007
391.000,0.007
392.000,0.007
393.000,0.007
394.000,0.007
395.000,0.007
396.000,0.007
397.000,0.007
398.000,0.006
399.000,0.006
400.000,0.006
401.000,0.006
402.000,0.006
403.000,0.006
404.000,0.006
405.000,0.006
406.000,0.006
407.000,0.006
408.000,0.005
409.000,0.005
410.000,0.005
411.000,0.005
412.000,0.005
413.000,0.005
414.000,0.005
415.000,0.005
416.000,0.005
417.000,0.005
418.000,0.005
419.000,0.005
420.000,0.004
421.000,0.004
422.000,0.004
423.000,0.004
424.000,0.004
425.000,0.004
426.000,0.004
427.000,0.004
428.000,0.004
429.000,0.004
430.000,0.004
431.000,0.004
432.000,0.004
433.000,0.004
434.000,0.004
435.000,0.004
436.000,0.003
437.000,0.003
438.000,0.003
439.000,0.003
440.000,0.003
441.000,0.003
442.000,0.003
443.000,0.003
444.000,0.003
445.000,0.003
446.000,0.003
447.000,0.003
448.000,0.003
449.000,0.003
450.000,0.003
451.000,0.003
452.000,0.003
453.000,0.003
454.000,0.003
455.000,0.003
456.000,0.003
457.000,0.003
458.000,0.003
459.000,0.003
460.000,0.003
461.000,0.003
462.000,0.003
463.000,0.002
464.000,0.002
465.000,0.002
466.000,0.002
467.000,0.002
468.000,0.002
469.000,0.002
470.000,0.002
471.000,0.002
472.000,0.002
473.000,0.002
474.000,0.002
475.000,0.002
476.000,0.002
477.000,0.002
478.000,0.002
479.000,0.002
480.000,0.002
481.000,0.002
482.000,0.002
483.000,0.002
484.000,0.002
485.000,0.002
486.000,0.002
487.000,0.002
488.000,0.002
489.000,0.002
490.000,0.002
491.000,0.002
492.000,0.002
493.000,0.002
494.000,0.002
495.000,0.002
496.000,0.002
497.000,0.002
498.000,0.002
499.000,0.002
500.000,0.002
501.000,0.002
502.000,0.002
503.000,0.002
504.000,0.002
505.000,0.002
506.000,0.002
507.000,0.002
508.000,0.002
509.000,0.002
510.000,0.002
511.000,0.002
512.000,0.002
513.000,0.002
514.000,0.002
515.000,0.001
516.000,0.001
517.000,0.001
518.000,0.001
519.000,0.001
520.000,0.001
521.000,0.001
522.000,0.001
523.000,0.001
524.000,0.001
525.000,0.001
526.000,0.001
527.000,0.001
528.000,0.001
529.000,0.001
530.000,0.001
531.000,0.001
532.000,0.001
533.000,0.001
534.000,0.001
535.000,0.001
536.000,0.001
537.000,0.001
538.000,0.001
539.000,0.001
540.000,0.001
541.000,0.001
542.000,0.001
543.000,0.001
544.000,0.001
545.000,0.001
546.000,0.001
547.000,0.001
548.000,0.001
549.000,0.001
550.000,0.001
551.000,0.001
552.000,0.001
553.000,0.001
554.000,0.001
555.000,0.001
556.000,0.001
557.000,0.001
558.000,0.001
559.000,0.001
560.000,0.001
561.000,0.001
562.000,0.001
563.000,0.001
564.000,0.001
565.000,0.001
566.000,0.001
567.000,0.001
568.000,0.001
569.000,0.001
570.000,0.001
571.000,0.001
572.000,0.001
573.000,0.001
574.000,0.001
575.000,0.001
576.000,0.001
577.000,0.001
578.000,0.001
579.000,0.001
580.000,0.001
581.000,0.001
582.000,0.001
583.000,0.001
584.000,0.001
585.000,0.001
586.000,0.001
587.000,0.001
588.000,0.001
589.000,0.001
590.000,0.001
591.000,0.001
592.000,0.001
593.000,0.001
594.000,0.001
595.000,0.001
596.000,0.001
597.000,0.001
598.000,0.001
599.000,0.001
600.000,0.001
601.000,0.001
602.000,0.001
603.000,0.001
604.000,0.001
605.000,0.001
606.000,0.001
607.000,0.001
608.000,0.001
609.000,0.001
610.000,0.001
611.000,0.001
612.000,0.001
613.000,0.001
614.000,0.001
615.000,0.001
616.000,0.001
617.000,0.001
618.000,0.001
619.000,0.001
620.000,0.001
621.000,0.001
622.000,0.001
623.000,0.001
624.000,0.001
625.000,0.001
626.000,0.001
627.000,0.001
628.000,0.001
629.000,0.001
630.000,0.001
631.000,0.001
632.000,0.001
633.000,0.001
634.000,0.001
635.000,0.001
636.000,0.001
637.000,0.001
638.000,0.001
639.000,0.001
640.000,0.001
641.000,0.001
642.000,0.001
643.000,0.001
644.000,0.001
645.000,0.001
646.000,0.001
647.000,0.001
648.000,0.000
649.000,0.000
650.000,0.000
651.000,0.000
652.000,0.000
653.000,0.000
654.000,0.000
655.000,0.000
656.000,0.000
657.000,0.000
658.000,0.000
659.000,0.000
660.000,0.000
661.000,0.000
662.000,0.000
663.000,0.000
664.000,0.000
665.000,0.000
666.000,0.000
667.000,0.000
668.000,0.000
669.000,0.000
670.000,0.000
671.000,0.000
672.000,0.000
673.000,0.000
674.000,0.000
675.000,0.000
676.000,0.000
677.000,0.000
678.000,0.000
679.000,0.000
680.000,0.000
681.000,0.000
682.000,0.000
683.000,0.000
684.000,0.000
685.000,0.000
686.000,0.000
687.000,0.000
688.000,0.000
689.000,0.000
690.000,0.000
691.000,0.000
692.000,0.000
693.000,0.000
694.000,0.000
695.000,0.000
696.000,0.000
697.000,0.000
698.000,0.000
699.000,0.000
700.000,0.000
701.000,0.000
702.000,0.000
703.000,0.000
704.000,0.000
705.000,0.000
706.000,0.000
707.000,0.000
708.000,0.000
709.000,0.000
710.000,0.000
711.000,0.000
712.000,0.000
713.000,0.000
714.000,0.000
715.000,0.000
716.000,0.000
717.000,0.000
718.000,0.000
719.000,0.000
720.000,0.000
721.000,0.000
722.000,0.000
723.000,0.000
