[HEADER]
Format,J&M ASCII Table
Comment,SAT05-06/05-1000-3
Date,6/6/2013 1:28:44 PM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.189
201.000,0.184
202.000,0.178
203.000,0.173
204.000,0.167
205.000,0.162
206.000,0.157
207.000,0.152
208.000,0.148
209.000,0.145
210.000,0.142
211.000,0.139
212.000,0.136
213.000,0.133
214.000,0.130
215.000,0.127
216.000,0.124
217.000,0.120
218.000,0.117
219.000,0.114
220.000,0.110
221.000,0.107
222.000,0.103
223.000,0.100
224.000,0.097
225.000,0.094
226.000,0.091
227.000,0.088
228.000,0.086
229.000,0.084
230.000,0.081
231.000,0.079
232.000,0.077
233.000,0.076
234.000,0.074
235.000,0.073
236.000,0.072
237.000,0.071
238.000,0.070
239.000,0.069
240.000,0.068
241.000,0.067
242.000,0.066
243.000,0.065
244.000,0.064
245.000,0.063
246.000,0.063
247.000,0.062
248.000,0.061
249.000,0.060
250.000,0.060
251.000,0.059
252.000,0.059
253.000,0.058
254.000,0.058
255.000,0.057
256.000,0.057
257.000,0.056
258.000,0.056
259.000,0.055
260.000,0.055
261.000,0.055
262.000,0.054
263.000,0.054
264.000,0.053
265.000,0.053
266.000,0.052
267.000,0.052
268.000,0.051
269.000,0.051
270.000,0.050
271.000,0.049
272.000,0.049
273.000,0.048
274.000,0.047
275.000,0.047
276.000,0.046
277.000,0.045
278.000,0.045
279.000,0.044
280.000,0.043
281.000,0.043
282.000,0.042
283.000,0.041
284.000,0.040
285.000,0.040
286.000,0.039
287.000,0.038
288.000,0.038
289.000,0.037
290.000,0.036
291.000,0.035
292.000,0.035
293.000,0.034
294.000,0.033
295.000,0.033
296.000,0.032
297.000,0.031
298.000,0.031
299.000,0.030
300.000,0.030
301.000,0.029
302.000,0.029
303.000,0.028
304.000,0.028
305.000,0.027
306.000,0.027
307.000,0.026
308.000,0.026
309.000,0.025
310.000,0.025
311.000,0.024
312.000,0.023
313.000,0.023
314.000,0.023
315.000,0.022
316.000,0.022
317.000,0.021
318.000,0.021
319.000,0.021
320.000,0.020
321.000,0.020
322.000,0.020
323.000,0.019
324.000,0.019
325.000,0.018
326.000,0.018
327.000,0.018
328.000,0.017
329.000,0.017
330.000,0.017
331.000,0.016
332.000,0.016
333.000,0.016
334.000,0.016
335.000,0.015
336.000,0.015
337.000,0.015
338.000,0.014
339.000,0.014
340.000,0.014
341.000,0.014
342.000,0.013
343.000,0.013
344.000,0.013
345.000,0.013
346.000,0.012
347.000,0.012
348.000,0.012
349.000,0.012
350.000,0.012
351.000,0.011
352.000,0.011
353.000,0.011
354.000,0.011
355.000,0.011
356.000,0.011
357.000,0.010
358.000,0.010
359.000,0.010
360.000,0.010
361.000,0.010
362.000,0.010
363.000,0.009
364.000,0.009
365.000,0.009
366.000,0.009
367.000,0.009
368.000,0.009
369.000,0.009
370.000,0.008
371.000,0.008
372.000,0.008
373.000,0.008
374.000,0.008
375.000,0.008
376.000,0.008
377.000,0.008
378.000,0.008
379.000,0.007
380.000,0.007
381.000,0.007
382.000,0.007
383.000,0.007
384.000,0.007
385.000,0.007
386.000,0.007
387.000,0.007
388.000,0.007
389.000,0.007
390.000,0.007
391.000,0.006
392.000,0.006
393.000,0.006
394.000,0.006
395.000,0.006
396.000,0.006
397.000,0.006
398.000,0.006
399.000,0.006
400.000,0.006
401.000,0.006
402.000,0.006
403.000,0.006
404.000,0.006
405.000,0.005
406.000,0.005
407.000,0.005
408.000,0.005
409.000,0.005
410.000,0.005
411.000,0.005
412.000,0.005
413.000,0.005
414.000,0.005
415.000,0.005
416.000,0.005
417.000,0.005
418.000,0.005
419.000,0.005
420.000,0.005
421.000,0.004
422.000,0.004
423.000,0.004
424.000,0.004
425.000,0.004
426.000,0.004
427.000,0.004
428.000,0.004
429.000,0.004
430.000,0.004
431.000,0.004
432.000,0.004
433.000,0.004
434.000,0.004
435.000,0.004
436.000,0.004
437.000,0.004
438.000,0.004
439.000,0.004
440.000,0.004
441.000,0.004
442.000,0.004
443.000,0.004
444.000,0.003
445.000,0.003
446.000,0.003
447.000,0.003
448.000,0.003
449.000,0.003
450.000,0.003
451.000,0.003
452.000,0.003
453.000,0.003
454.000,0.003
455.000,0.003
456.000,0.003
457.000,0.003
458.000,0.003
