[HEADER]
Format,J&M ASCII Table
Comment,NC1-B8
Date,7/31/2013 3:32:25 PM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.749
201.000,0.747
202.000,0.739
203.000,0.726
204.000,0.711
205.000,0.695
206.000,0.680
207.000,0.664
208.000,0.646
209.000,0.621
210.000,0.590
211.000,0.550
212.000,0.503
213.000,0.453
214.000,0.401
215.000,0.352
216.000,0.306
217.000,0.265
218.000,0.228
219.000,0.195
220.000,0.167
221.000,0.142
222.000,0.121
223.000,0.104
224.000,0.089
225.000,0.077
226.000,0.067
227.000,0.058
228.000,0.051
229.000,0.045
230.000,0.041
231.000,0.037
232.000,0.034
233.000,0.031
234.000,0.029
235.000,0.027
236.000,0.026
237.000,0.025
238.000,0.023
239.000,0.023
240.000,0.022
241.000,0.021
242.000,0.021
243.000,0.020
244.000,0.020
245.000,0.019
246.000,0.019
247.000,0.018
248.000,0.018
249.000,0.018
250.000,0.018
251.000,0.018
252.000,0.017
253.000,0.017
254.000,0.017
255.000,0.017
256.000,0.017
257.000,0.017
258.000,0.017
259.000,0.016
260.000,0.016
261.000,0.016
262.000,0.016
263.000,0.016
264.000,0.016
265.000,0.016
266.000,0.016
267.000,0.015
268.000,0.015
269.000,0.015
270.000,0.015
271.000,0.015
272.000,0.015
273.000,0.015
274.000,0.014
275.000,0.014
276.000,0.014
277.000,0.014
278.000,0.014
279.000,0.014
280.000,0.013
281.000,0.013
282.000,0.013
283.000,0.013
284.000,0.013
285.000,0.013
286.000,0.012
287.000,0.012
288.000,0.012
289.000,0.012
290.000,0.012
291.000,0.012
292.000,0.011
293.000,0.011
294.000,0.011
295.000,0.011
296.000,0.011
297.000,0.011
298.000,0.011
299.000,0.011
300.000,0.010
301.000,0.010
302.000,0.010
303.000,0.010
304.000,0.010
305.000,0.010
306.000,0.010
307.000,0.010
308.000,0.010
309.000,0.010
310.000,0.009
311.000,0.009
312.000,0.009
313.000,0.009
314.000,0.009
315.000,0.009
316.000,0.009
317.000,0.009
318.000,0.009
319.000,0.009
320.000,0.009
321.000,0.009
322.000,0.008
323.000,0.008
324.000,0.008
325.000,0.008
326.000,0.008
327.000,0.008
328.000,0.008
329.000,0.008
330.000,0.008
331.000,0.008
332.000,0.008
333.000,0.008
334.000,0.008
335.000,0.007
336.000,0.007
337.000,0.007
338.000,0.007
339.000,0.007
340.000,0.007
341.000,0.007
342.000,0.007
343.000,0.007
344.000,0.007
345.000,0.007
346.000,0.007
347.000,0.007
348.000,0.007
349.000,0.007
350.000,0.007
351.000,0.007
352.000,0.007
353.000,0.007
354.000,0.006
355.000,0.006
356.000,0.006
357.000,0.006
358.000,0.006
359.000,0.006
360.000,0.006
361.000,0.006
362.000,0.006
363.000,0.006
364.000,0.006
365.000,0.006
366.000,0.006
367.000,0.006
368.000,0.006
369.000,0.006
370.000,0.006
371.000,0.006
372.000,0.006
373.000,0.006
374.000,0.006
375.000,0.006
376.000,0.006
377.000,0.006
378.000,0.006
379.000,0.006
380.000,0.006
381.000,0.006
382.000,0.006
383.000,0.006
384.000,0.006
385.000,0.006
386.000,0.006
387.000,0.006
388.000,0.006
389.000,0.006
390.000,0.006
391.000,0.006
392.000,0.006
393.000,0.006
394.000,0.006
395.000,0.006
396.000,0.006
397.000,0.006
398.000,0.006
399.000,0.006
400.000,0.006
401.000,0.006
402.000,0.006
403.000,0.005
404.000,0.005
405.000,0.005
406.000,0.005
407.000,0.005
408.000,0.005
409.000,0.005
410.000,0.005
411.000,0.005
412.000,0.005
413.000,0.005
414.000,0.005
415.000,0.005
416.000,0.005
417.000,0.005
418.000,0.005
419.000,0.004
420.000,0.004
421.000,0.004
422.000,0.004
423.000,0.004
424.000,0.004
425.000,0.004
426.000,0.004
427.000,0.004
428.000,0.004
429.000,0.004
430.000,0.004
431.000,0.004
432.000,0.004
433.000,0.004
434.000,0.004
435.000,0.004
436.000,0.004
437.000,0.004
438.000,0.004
439.000,0.004
440.000,0.004
441.000,0.004
442.000,0.004
443.000,0.004
444.000,0.004
445.000,0.004
446.000,0.004
447.000,0.004
448.000,0.004
449.000,0.004
450.000,0.004
451.000,0.004
452.000,0.004
453.000,0.004
454.000,0.004
455.000,0.004
456.000,0.004
457.000,0.004
458.000,0.004
459.000,0.004
460.000,0.004
461.000,0.004
462.000,0.004
463.000,0.004
464.000,0.004
465.000,0.004
466.000,0.004
467.000,0.004
468.000,0.004
469.000,0.004
470.000,0.003
