[HEADER]
Format,J&M ASCII Table
Comment,NC1-1313
Date,7/31/2013 3:22:27 PM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.743
201.000,0.738
202.000,0.725
203.000,0.703
204.000,0.675
205.000,0.640
206.000,0.601
207.000,0.557
208.000,0.510
209.000,0.462
210.000,0.414
211.000,0.367
212.000,0.324
213.000,0.285
214.000,0.250
215.000,0.220
216.000,0.193
217.000,0.171
218.000,0.152
219.000,0.135
220.000,0.120
221.000,0.108
222.000,0.097
223.000,0.088
224.000,0.080
225.000,0.074
226.000,0.069
227.000,0.064
228.000,0.060
229.000,0.056
230.000,0.053
231.000,0.051
232.000,0.048
233.000,0.046
234.000,0.045
235.000,0.043
236.000,0.042
237.000,0.041
238.000,0.040
239.000,0.039
240.000,0.038
241.000,0.038
242.000,0.037
243.000,0.036
244.000,0.036
245.000,0.035
246.000,0.035
247.000,0.034
248.000,0.034
249.000,0.033
250.000,0.033
251.000,0.032
252.000,0.032
253.000,0.032
254.000,0.031
255.000,0.031
256.000,0.031
257.000,0.030
258.000,0.030
259.000,0.030
260.000,0.030
261.000,0.029
262.000,0.029
263.000,0.029
264.000,0.029
265.000,0.028
266.000,0.028
267.000,0.028
268.000,0.027
269.000,0.027
270.000,0.027
271.000,0.026
272.000,0.026
273.000,0.025
274.000,0.025
275.000,0.025
276.000,0.024
277.000,0.024
278.000,0.023
279.000,0.023
280.000,0.023
281.000,0.022
282.000,0.022
283.000,0.021
284.000,0.021
285.000,0.021
286.000,0.020
287.000,0.020
288.000,0.019
289.000,0.019
290.000,0.019
291.000,0.018
292.000,0.018
293.000,0.018
294.000,0.017
295.000,0.017
296.000,0.017
297.000,0.016
298.000,0.016
299.000,0.016
300.000,0.015
301.000,0.015
302.000,0.015
303.000,0.015
304.000,0.014
305.000,0.014
306.000,0.014
307.000,0.014
308.000,0.013
309.000,0.013
310.000,0.013
311.000,0.013
312.000,0.012
313.000,0.012
314.000,0.012
315.000,0.012
316.000,0.012
317.000,0.011
318.000,0.011
319.000,0.011
320.000,0.011
321.000,0.011
322.000,0.010
323.000,0.010
324.000,0.010
325.000,0.010
326.000,0.010
327.000,0.010
328.000,0.009
329.000,0.009
330.000,0.009
331.000,0.009
332.000,0.009
333.000,0.009
334.000,0.008
335.000,0.008
336.000,0.008
337.000,0.008
338.000,0.008
339.000,0.008
340.000,0.008
341.000,0.007
342.000,0.007
343.000,0.007
344.000,0.007
345.000,0.007
346.000,0.007
347.000,0.007
348.000,0.007
349.000,0.007
350.000,0.006
351.000,0.006
352.000,0.006
353.000,0.006
354.000,0.006
355.000,0.006
356.000,0.006
357.000,0.006
358.000,0.006
359.000,0.006
360.000,0.006
361.000,0.005
362.000,0.005
363.000,0.005
364.000,0.005
365.000,0.005
366.000,0.005
367.000,0.005
368.000,0.005
369.000,0.005
370.000,0.005
371.000,0.005
372.000,0.005
373.000,0.005
374.000,0.004
375.000,0.004
376.000,0.004
377.000,0.004
378.000,0.004
379.000,0.004
380.000,0.004
381.000,0.004
382.000,0.004
383.000,0.004
384.000,0.004
385.000,0.004
386.000,0.004
387.000,0.004
388.000,0.004
389.000,0.004
390.000,0.004
391.000,0.004
392.000,0.004
393.000,0.004
394.000,0.004
395.000,0.004
396.000,0.004
397.000,0.004
398.000,0.004
399.000,0.004
400.000,0.004
401.000,0.004
402.000,0.004
403.000,0.003
404.000,0.003
405.000,0.003
406.000,0.003
407.000,0.003
408.000,0.003
409.000,0.003
410.000,0.003
411.000,0.003
412.000,0.003
413.000,0.003
414.000,0.003
415.000,0.003
416.000,0.002
417.000,0.002
418.000,0.002
419.000,0.002
420.000,0.002
421.000,0.002
422.000,0.002
423.000,0.002
424.000,0.002
425.000,0.002
426.000,0.002
427.000,0.002
428.000,0.002
429.000,0.002
430.000,0.002
431.000,0.002
432.000,0.002
433.000,0.002
434.000,0.002
435.000,0.002
436.000,0.002
437.000,0.002
438.000,0.002
439.000,0.002
440.000,0.002
441.000,0.001
442.000,0.001
443.000,0.001
444.000,0.001
445.000,0.001
