[HEADER]
Format,J&M ASCII Table
Comment,TS-04/17/13-1300
Date,4/18/2013 3:44:04 PM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.273
201.000,0.268
202.000,0.263
203.000,0.256
204.000,0.250
205.000,0.243
206.000,0.236
207.000,0.229
208.000,0.222
209.000,0.216
210.000,0.209
211.000,0.202
212.000,0.195
213.000,0.188
214.000,0.181
215.000,0.173
216.000,0.165
217.000,0.157
218.000,0.148
219.000,0.140
220.000,0.131
221.000,0.123
222.000,0.115
223.000,0.106
224.000,0.099
225.000,0.092
226.000,0.085
227.000,0.080
228.000,0.075
229.000,0.070
230.000,0.066
231.000,0.063
232.000,0.060
233.000,0.057
234.000,0.055
235.000,0.053
236.000,0.052
237.000,0.050
238.000,0.049
239.000,0.048
240.000,0.047
241.000,0.046
242.000,0.045
243.000,0.044
244.000,0.043
245.000,0.043
246.000,0.042
247.000,0.041
248.000,0.041
249.000,0.040
250.000,0.040
251.000,0.039
252.000,0.039
253.000,0.039
254.000,0.038
255.000,0.038
256.000,0.038
257.000,0.038
258.000,0.037
259.000,0.037
260.000,0.037
261.000,0.037
262.000,0.036
263.000,0.036
264.000,0.036
265.000,0.035
266.000,0.035
267.000,0.035
268.000,0.034
269.000,0.034
270.000,0.033
271.000,0.033
272.000,0.032
273.000,0.032
274.000,0.032
275.000,0.031
276.000,0.031
277.000,0.030
278.000,0.030
279.000,0.029
280.000,0.029
281.000,0.028
282.000,0.028
283.000,0.027
284.000,0.027
285.000,0.026
286.000,0.026
287.000,0.026
288.000,0.025
289.000,0.025
290.000,0.024
291.000,0.024
292.000,0.023
293.000,0.023
294.000,0.022
295.000,0.022
296.000,0.021
297.000,0.021
298.000,0.020
299.000,0.020
300.000,0.019
301.000,0.019
302.000,0.019
303.000,0.018
304.000,0.018
305.000,0.017
306.000,0.017
307.000,0.017
308.000,0.016
309.000,0.016
310.000,0.015
311.000,0.015
312.000,0.015
313.000,0.014
314.000,0.014
315.000,0.014
316.000,0.013
317.000,0.013
318.000,0.013
319.000,0.012
320.000,0.012
321.000,0.012
322.000,0.011
323.000,0.011
324.000,0.011
325.000,0.011
326.000,0.010
327.000,0.010
328.000,0.010
329.000,0.010
330.000,0.009
331.000,0.009
332.000,0.009
333.000,0.009
334.000,0.009
335.000,0.008
336.000,0.008
337.000,0.008
338.000,0.008
339.000,0.008
340.000,0.007
341.000,0.007
342.000,0.007
343.000,0.007
344.000,0.007
345.000,0.007
346.000,0.006
347.000,0.006
348.000,0.006
349.000,0.006
350.000,0.006
351.000,0.006
352.000,0.006
353.000,0.005
354.000,0.005
355.000,0.005
356.000,0.005
357.000,0.005
358.000,0.005
359.000,0.005
360.000,0.005
361.000,0.004
362.000,0.004
363.000,0.004
364.000,0.004
365.000,0.004
366.000,0.004
367.000,0.004
368.000,0.004
369.000,0.004
370.000,0.004
371.000,0.004
372.000,0.004
373.000,0.004
374.000,0.004
375.000,0.004
376.000,0.004
377.000,0.004
378.000,0.004
379.000,0.004
380.000,0.004
381.000,0.004
382.000,0.004
383.000,0.004
384.000,0.004
385.000,0.004
386.000,0.004
387.000,0.004
388.000,0.004
389.000,0.004
390.000,0.004
391.000,0.004
392.000,0.004
393.000,0.004
394.000,0.004
395.000,0.004
396.000,0.004
397.000,0.004
398.000,0.004
399.000,0.004
400.000,0.004
401.000,0.004
402.000,0.004
403.000,0.004
404.000,0.004
405.000,0.004
406.000,0.004
407.000,0.004
408.000,0.004
409.000,0.004
410.000,0.004
411.000,0.003
412.000,0.003
413.000,0.003
414.000,0.003
415.000,0.003
416.000,0.003
417.000,0.003
418.000,0.003
419.000,0.003
420.000,0.003
421.000,0.003
422.000,0.003
423.000,0.003
424.000,0.003
425.000,0.003
426.000,0.003
427.000,0.003
428.000,0.003
429.000,0.003
430.000,0.003
431.000,0.003
432.000,0.003
433.000,0.003
434.000,0.003
435.000,0.003
436.000,0.003
437.000,0.002
438.000,0.002
439.000,0.002
440.000,0.002
441.000,0.002
442.000,0.002
443.000,0.002
444.000,0.002
445.000,0.002
446.000,0.002
447.000,0.002
448.000,0.002
449.000,0.002
450.000,0.002
451.000,0.002
452.000,0.002
453.000,0.002
454.000,0.002
455.000,0.002
456.000,0.002
457.000,0.002
458.000,0.002
459.000,0.002
460.000,0.002
461.000,0.002
462.000,0.002
463.000,0.002
464.000,0.002
465.000,0.002
466.000,0.002
467.000,0.002
468.000,0.002
469.000,0.002
470.000,0.002
471.000,0.002
472.000,0.002
473.000,0.002
474.000,0.002
475.000,0.002
476.000,0.001
477.000,0.001
478.000,0.001
479.000,0.001
480.000,0.001
481.000,0.001
482.000,0.001
483.000,0.001
484.000,0.001
485.000,0.001
486.000,0.001
487.000,0.001
488.000,0.001
489.000,0.001
490.000,0.001
491.000,0.001
492.000,0.001
493.000,0.001
494.000,0.001
495.000,0.001
496.000,0.001
497.000,0.001
498.000,0.001
499.000,0.001
500.000,0.001
501.000,0.001
502.000,0.001
503.000,0.001
504.000,0.001
505.000,0.001
506.000,0.001
507.000,0.001
508.000,0.001
509.000,0.001
510.000,0.001
511.000,0.001
512.000,0.001
513.000,0.001
514.000,0.001
515.000,0.001
516.000,0.000
517.000,0.000
518.000,0.000
519.000,0.000
520.000,0.000
521.000,0.000
522.000,0.000
523.000,0.000
524.000,0.000
525.000,0.000
526.000,0.000
527.000,-0.000
528.000,-0.000
529.000,-0.000
530.000,-0.000
531.000,-0.000
532.000,-0.000
533.000,-0.000
534.000,-0.000
535.000,-0.000
536.000,-0.000
537.000,-0.001
538.000,-0.001
539.000,-0.001
540.000,-0.001
541.000,-0.001
542.000,-0.001
543.000,-0.001
544.000,-0.001
545.000,-0.001
546.000,-0.001
547.000,-0.001
548.000,-0.001
549.000,-0.001
550.000,-0.001
551.000,-0.001
552.000,-0.001
553.000,-0.001
554.000,-0.001
555.000,-0.001
556.000,-0.001
557.000,-0.001
558.000,-0.001
