[HEADER]
Format,J&M ASCII Table
Comment,NC1-B5
Date,7/31/2013 11:40:12 AM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
342.000,0.010
343.000,0.010
344.000,0.010
345.000,0.010
346.000,0.010
347.000,0.010
348.000,0.010
349.000,0.010
350.000,0.010
351.000,0.010
352.000,0.010
353.000,0.009
354.000,0.009
355.000,0.009
356.000,0.009
357.000,0.009
358.000,0.009
359.000,0.009
360.000,0.009
361.000,0.009
362.000,0.009
363.000,0.009
364.000,0.009
365.000,0.009
366.000,0.009
367.000,0.009
368.000,0.009
369.000,0.009
370.000,0.008
371.000,0.009
372.000,0.009
373.000,0.008
374.000,0.008
375.000,0.008
376.000,0.008
377.000,0.008
378.000,0.008
379.000,0.008
380.000,0.008
381.000,0.008
382.000,0.008
383.000,0.008
384.000,0.008
385.000,0.008
386.000,0.008
387.000,0.008
388.000,0.008
389.000,0.008
390.000,0.008
391.000,0.008
392.000,0.008
393.000,0.008
394.000,0.008
395.000,0.008
396.000,0.008
397.000,0.008
398.000,0.008
399.000,0.008
400.000,0.008
401.000,0.008
402.000,0.008
403.000,0.008
404.000,0.008
405.000,0.008
406.000,0.007
407.000,0.007
408.000,0.007
409.000,0.007
410.000,0.007
411.000,0.007
412.000,0.007
413.000,0.007
414.000,0.007
415.000,0.007
416.000,0.007
417.000,0.007
418.000,0.007
419.000,0.007
420.000,0.006
421.000,0.006
422.000,0.006
423.000,0.006
424.000,0.006
425.000,0.006
426.000,0.006
427.000,0.006
428.000,0.006
429.000,0.006
430.000,0.006
431.000,0.006
432.000,0.006
433.000,0.006
434.000,0.006
435.000,0.006
436.000,0.006
437.000,0.006
438.000,0.006
439.000,0.006
440.000,0.006
441.000,0.006
442.000,0.006
443.000,0.006
444.000,0.006
445.000,0.006
446.000,0.006
447.000,0.006
448.000,0.005
449.000,0.005
450.000,0.005
451.000,0.005
452.000,0.005
453.000,0.005
454.000,0.005
455.000,0.005
456.000,0.005
457.000,0.005
458.000,0.005
459.000,0.005
460.000,0.005
461.000,0.005
462.000,0.005
463.000,0.005
464.000,0.005
465.000,0.005
466.000,0.005
467.000,0.005
468.000,0.005
469.000,0.005
470.000,0.005
471.000,0.005
472.000,0.005
473.000,0.005
474.000,0.005
475.000,0.005
476.000,0.005
477.000,0.005
478.000,0.005
479.000,0.005
480.000,0.005
481.000,0.005
482.000,0.005
483.000,0.005
484.000,0.005
485.000,0.005
486.000,0.005
487.000,0.005
488.000,0.004
489.000,0.004
490.000,0.004
491.000,0.004
492.000,0.004
493.000,0.004
494.000,0.004
495.000,0.004
496.000,0.004
497.000,0.004
498.000,0.004
499.000,0.004
500.000,0.004
501.000,0.004
502.000,0.004
503.000,0.004
504.000,0.004
505.000,0.004
506.000,0.004
507.000,0.004
508.000,0.004
509.000,0.004
510.000,0.004
511.000,0.004
512.000,0.004
513.000,0.004
514.000,0.004
515.000,0.004
516.000,0.004
517.000,0.004
518.000,0.004
519.000,0.004
520.000,0.004
521.000,0.004
522.000,0.004
523.000,0.004
524.000,0.004
525.000,0.004
526.000,0.004
527.000,0.004
528.000,0.004
529.000,0.004
530.000,0.004
531.000,0.004
532.000,0.004
533.000,0.004
534.000,0.004
535.000,0.004
536.000,0.004
537.000,0.004
538.000,0.004
539.000,0.004
540.000,0.004
541.000,0.004
542.000,0.003
543.000,0.003
544.000,0.003
545.000,0.003
546.000,0.003
547.000,0.003
548.000,0.003
549.000,0.003
550.000,0.003
551.000,0.003
552.000,0.003
553.000,0.003
554.000,0.003
555.000,0.003
556.000,0.003
557.000,0.003
558.000,0.003
559.000,0.003
560.000,0.003
561.000,0.003
562.000,0.003
563.000,0.003
564.000,0.003
565.000,0.003
566.000,0.003
567.000,0.003
568.000,0.003
569.000,0.003
570.000,0.003
571.000,0.003
572.000,0.003
573.000,0.003
574.000,0.003
575.000,0.003
576.000,0.003
577.000,0.003
578.000,0.003
579.000,0.003
580.000,0.003
581.000,0.003
582.000,0.003
583.000,0.003
584.000,0.003
585.000,0.003
586.000,0.003
587.000,0.003
588.000,0.003
589.000,0.003
590.000,0.003
591.000,0.003
592.000,0.003
593.000,0.003
594.000,0.003
595.000,0.003
596.000,0.003
597.000,0.003
598.000,0.003
599.000,0.003
600.000,0.003
601.000,0.003
602.000,0.003
603.000,0.003
604.000,0.003
605.000,0.003
606.000,0.003
607.000,0.003
608.000,0.003
609.000,0.003
610.000,0.003
611.000,0.003
612.000,0.003
613.000,0.003
614.000,0.002
615.000,0.002
616.000,0.002
617.000,0.002
618.000,0.002
619.000,0.002
620.000,0.002
621.000,0.002
622.000,0.002
623.000,0.002
624.000,0.002
625.000,0.002
626.000,0.002
627.000,0.002
628.000,0.002
629.000,0.002
630.000,0.002
631.000,0.002
632.000,0.002
633.000,0.002
634.000,0.002
635.000,0.002
636.000,0.002
637.000,0.002
638.000,0.002
639.000,0.002
640.000,0.002
641.000,0.002
642.000,0.002
643.000,0.002
644.000,0.002
645.000,0.002
646.000,0.002
647.000,0.002
648.000,0.002
649.000,0.002
650.000,0.002
651.000,0.002
652.000,0.002
653.000,0.002
654.000,0.002
655.000,0.002
656.000,0.002
657.000,0.002
658.000,0.002
659.000,0.002
660.000,0.002
661.000,0.002
662.000,0.002
663.000,0.002
664.000,0.002
665.000,0.002
666.000,0.002
667.000,0.002
668.000,0.002
669.000,0.002
670.000,0.002
671.000,0.002
672.000,0.002
673.000,0.002
674.000,0.002
675.000,0.002
676.000,0.002
677.000,0.002
678.000,0.002
679.000,0.002
680.000,0.002
681.000,0.002
682.000,0.002
683.000,0.002
684.000,0.002
685.000,0.002
686.000,0.002
687.000,0.002
688.000,0.002
689.000,0.002
690.000,0.002
691.000,0.002
692.000,0.002
693.000,0.002
694.000,0.002
695.000,0.002
696.000,0.002
697.000,0.002
698.000,0.002
699.000,0.002
700.000,0.002
701.000,0.002
702.000,0.002
703.000,0.002
704.000,0.002
705.000,0.002
706.000,0.002
707.000,0.002
708.000,0.002
709.000,0.002
710.000,0.002
711.000,0.002
712.000,0.002
713.000,0.002
714.000,0.002
715.000,0.002
716.000,0.002
717.000,0.002
718.000,0.002
719.000,0.001
720.000,0.001
721.000,0.001
722.000,0.001
723.000,0.001
