[HEADER]
Format,J&M ASCII Table
Comment,SAT03 Bottom
Date,5/24/2013 4:26:12 PM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.756
201.000,0.755
202.000,0.748
203.000,0.734
204.000,0.719
205.000,0.702
206.000,0.684
207.000,0.662
208.000,0.635
209.000,0.600
210.000,0.557
211.000,0.506
212.000,0.450
213.000,0.394
214.000,0.340
215.000,0.290
216.000,0.246
217.000,0.208
218.000,0.175
219.000,0.146
220.000,0.122
221.000,0.101
222.000,0.085
223.000,0.071
224.000,0.060
225.000,0.051
226.000,0.044
227.000,0.039
228.000,0.035
229.000,0.031
230.000,0.028
231.000,0.026
232.000,0.025
233.000,0.023
234.000,0.022
235.000,0.021
236.000,0.021
237.000,0.020
238.000,0.019
239.000,0.019
240.000,0.019
241.000,0.018
242.000,0.018
243.000,0.017
244.000,0.017
245.000,0.017
246.000,0.017
247.000,0.016
248.000,0.016
249.000,0.016
250.000,0.015
251.000,0.015
252.000,0.015
253.000,0.015
254.000,0.015
255.000,0.014
256.000,0.014
257.000,0.014
258.000,0.014
259.000,0.014
260.000,0.014
261.000,0.013
262.000,0.013
263.000,0.013
264.000,0.013
265.000,0.013
266.000,0.013
267.000,0.012
268.000,0.012
269.000,0.012
270.000,0.012
271.000,0.012
272.000,0.011
273.000,0.011
274.000,0.011
275.000,0.011
276.000,0.011
277.000,0.010
278.000,0.010
279.000,0.010
280.000,0.010
281.000,0.010
282.000,0.009
283.000,0.009
284.000,0.009
285.000,0.009
286.000,0.009
287.000,0.008
288.000,0.008
289.000,0.008
290.000,0.008
291.000,0.008
292.000,0.008
293.000,0.007
294.000,0.007
295.000,0.007
296.000,0.007
297.000,0.007
298.000,0.007
299.000,0.006
300.000,0.006
301.000,0.006
302.000,0.006
303.000,0.006
304.000,0.006
305.000,0.006
306.000,0.006
307.000,0.006
308.000,0.006
309.000,0.006
310.000,0.005
311.000,0.005
312.000,0.005
313.000,0.005
314.000,0.005
315.000,0.005
316.000,0.005
317.000,0.005
318.000,0.005
319.000,0.005
320.000,0.004
321.000,0.004
322.000,0.004
323.000,0.004
324.000,0.004
325.000,0.004
326.000,0.004
327.000,0.004
328.000,0.004
329.000,0.004
330.000,0.004
331.000,0.004
332.000,0.004
333.000,0.003
334.000,0.003
335.000,0.003
336.000,0.003
337.000,0.003
338.000,0.003
339.000,0.003
340.000,0.003
341.000,0.003
342.000,0.003
343.000,0.003
344.000,0.003
345.000,0.002
346.000,0.002
347.000,0.002
348.000,0.002
349.000,0.002
350.000,0.002
351.000,0.002
352.000,0.002
353.000,0.002
354.000,0.002
355.000,0.002
356.000,0.001
357.000,0.001
358.000,0.001
359.000,0.001
360.000,0.001
361.000,0.001
362.000,0.001
363.000,0.001
364.000,0.001
365.000,0.001
366.000,0.001
367.000,0.000
368.000,0.000
369.000,0.000
370.000,0.000
371.000,0.000
372.000,0.000
373.000,0.000
374.000,-0.000
375.000,-0.000
376.000,-0.000
377.000,-0.000
378.000,-0.000
379.000,-0.000
380.000,-0.000
381.000,-0.001
382.000,-0.001
383.000,-0.001
384.000,-0.001
385.000,-0.001
386.000,-0.001
387.000,-0.001
388.000,-0.001
389.000,-0.001
390.000,-0.001
391.000,-0.001
392.000,-0.001
393.000,-0.001
394.000,-0.001
395.000,-0.001
396.000,-0.001
397.000,-0.001
398.000,-0.001
399.000,-0.001
400.000,-0.001
401.000,-0.002
402.000,-0.002
403.000,-0.002
404.000,-0.002
405.000,-0.002
406.000,-0.002
407.000,-0.002
408.000,-0.002
409.000,-0.002
410.000,-0.003
411.000,-0.003
412.000,-0.003
413.000,-0.003
414.000,-0.003
415.000,-0.003
416.000,-0.003
417.000,-0.003
418.000,-0.003
419.000,-0.003
420.000,-0.003
421.000,-0.003
422.000,-0.004
423.000,-0.004
424.000,-0.004
425.000,-0.004
426.000,-0.004
427.000,-0.004
428.000,-0.004
429.000,-0.004
430.000,-0.004
431.000,-0.004
432.000,-0.004
433.000,-0.004
434.000,-0.004
435.000,-0.004
436.000,-0.004
437.000,-0.004
