[HEADER]
Format,J&M ASCII Table
Comment,ML03 Surface
Date,5/24/2013 12:44:18 PM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.760
201.000,0.757
202.000,0.744
203.000,0.723
204.000,0.694
205.000,0.659
206.000,0.618
207.000,0.572
208.000,0.523
209.000,0.472
210.000,0.421
211.000,0.372
212.000,0.327
213.000,0.287
214.000,0.251
215.000,0.219
216.000,0.193
217.000,0.170
218.000,0.150
219.000,0.134
220.000,0.119
221.000,0.107
222.000,0.096
223.000,0.087
224.000,0.080
225.000,0.074
226.000,0.069
227.000,0.064
228.000,0.060
229.000,0.057
230.000,0.054
231.000,0.052
232.000,0.050
233.000,0.048
234.000,0.047
235.000,0.046
236.000,0.045
237.000,0.044
238.000,0.043
239.000,0.042
240.000,0.041
241.000,0.040
242.000,0.040
243.000,0.039
244.000,0.038
245.000,0.038
246.000,0.037
247.000,0.037
248.000,0.036
249.000,0.036
250.000,0.035
251.000,0.035
252.000,0.034
253.000,0.034
254.000,0.034
255.000,0.033
256.000,0.033
257.000,0.033
258.000,0.033
259.000,0.032
260.000,0.032
261.000,0.032
262.000,0.032
263.000,0.031
264.000,0.031
265.000,0.031
266.000,0.031
267.000,0.030
268.000,0.030
269.000,0.030
270.000,0.029
271.000,0.029
272.000,0.029
273.000,0.028
274.000,0.028
275.000,0.027
276.000,0.027
277.000,0.027
278.000,0.026
279.000,0.026
280.000,0.026
281.000,0.025
282.000,0.025
283.000,0.024
284.000,0.024
285.000,0.024
286.000,0.023
287.000,0.023
288.000,0.022
289.000,0.022
290.000,0.022
291.000,0.021
292.000,0.021
293.000,0.020
294.000,0.020
295.000,0.020
296.000,0.019
297.000,0.019
298.000,0.019
299.000,0.018
300.000,0.018
301.000,0.018
302.000,0.018
303.000,0.017
304.000,0.017
305.000,0.017
306.000,0.016
307.000,0.016
308.000,0.016
309.000,0.016
310.000,0.015
311.000,0.015
312.000,0.015
313.000,0.015
314.000,0.014
315.000,0.014
316.000,0.014
317.000,0.014
318.000,0.013
319.000,0.013
320.000,0.013
321.000,0.013
322.000,0.013
323.000,0.012
324.000,0.012
325.000,0.012
326.000,0.012
327.000,0.011
328.000,0.011
329.000,0.011
330.000,0.011
331.000,0.011
332.000,0.011
333.000,0.010
334.000,0.010
335.000,0.010
336.000,0.010
337.000,0.010
338.000,0.010
339.000,0.009
340.000,0.009
341.000,0.009
342.000,0.009
343.000,0.009
344.000,0.009
345.000,0.008
346.000,0.008
347.000,0.008
348.000,0.008
349.000,0.008
350.000,0.008
351.000,0.008
352.000,0.008
353.000,0.007
354.000,0.007
355.000,0.007
356.000,0.007
357.000,0.007
358.000,0.007
359.000,0.007
360.000,0.007
361.000,0.007
362.000,0.006
363.000,0.006
364.000,0.006
365.000,0.006
366.000,0.006
367.000,0.006
368.000,0.006
369.000,0.006
370.000,0.006
371.000,0.006
372.000,0.006
373.000,0.006
374.000,0.005
375.000,0.005
376.000,0.005
377.000,0.005
378.000,0.005
379.000,0.005
380.000,0.005
381.000,0.005
382.000,0.005
383.000,0.005
384.000,0.005
385.000,0.005
386.000,0.005
387.000,0.005
388.000,0.005
389.000,0.005
390.000,0.005
391.000,0.005
392.000,0.005
393.000,0.005
394.000,0.004
395.000,0.004
396.000,0.004
397.000,0.004
398.000,0.004
399.000,0.004
400.000,0.004
401.000,0.004
402.000,0.004
403.000,0.004
404.000,0.004
405.000,0.004
406.000,0.004
407.000,0.004
408.000,0.004
409.000,0.003
410.000,0.003
411.000,0.003
412.000,0.003
413.000,0.003
414.000,0.003
415.000,0.003
416.000,0.003
417.000,0.003
418.000,0.003
419.000,0.003
420.000,0.003
421.000,0.003
422.000,0.002
423.000,0.002
424.000,0.002
425.000,0.002
426.000,0.002
427.000,0.002
428.000,0.002
429.000,0.002
430.000,0.002
431.000,0.002
432.000,0.002
433.000,0.002
434.000,0.002
435.000,0.002
436.000,0.002
437.000,0.002
438.000,0.002
439.000,0.002
440.000,0.002
441.000,0.002
442.000,0.002
443.000,0.002
444.000,0.002
445.000,0.002
446.000,0.002
447.000,0.002
448.000,0.002
449.000,0.002
450.000,0.001
451.000,0.001
452.000,0.001
453.000,0.001
454.000,0.001
455.000,0.001
456.000,0.001
457.000,0.001
458.000,0.001
459.000,0.001
460.000,0.001
