[HEADER]
Format,J&M ASCII Table
Comment,ML03 Bottom
Date,5/24/2013 3:16:24 PM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.757
201.000,0.756
202.000,0.749
203.000,0.736
204.000,0.721
205.000,0.706
206.000,0.690
207.000,0.672
208.000,0.649
209.000,0.619
210.000,0.581
211.000,0.533
212.000,0.480
213.000,0.424
214.000,0.369
215.000,0.317
216.000,0.271
217.000,0.230
218.000,0.194
219.000,0.163
220.000,0.137
221.000,0.114
222.000,0.096
223.000,0.081
224.000,0.068
225.000,0.058
226.000,0.050
227.000,0.043
228.000,0.038
229.000,0.034
230.000,0.030
231.000,0.028
232.000,0.025
233.000,0.023
234.000,0.022
235.000,0.021
236.000,0.020
237.000,0.019
238.000,0.018
239.000,0.017
240.000,0.017
241.000,0.016
242.000,0.016
243.000,0.015
244.000,0.015
245.000,0.014
246.000,0.014
247.000,0.013
248.000,0.013
249.000,0.013
250.000,0.012
251.000,0.012
252.000,0.012
253.000,0.011
254.000,0.011
255.000,0.011
256.000,0.011
257.000,0.011
258.000,0.010
259.000,0.010
260.000,0.010
261.000,0.010
262.000,0.010
263.000,0.010
264.000,0.009
265.000,0.009
266.000,0.009
267.000,0.009
268.000,0.009
269.000,0.009
270.000,0.009
271.000,0.008
272.000,0.008
273.000,0.008
274.000,0.008
275.000,0.008
276.000,0.008
277.000,0.007
278.000,0.007
279.000,0.007
280.000,0.007
281.000,0.007
282.000,0.007
283.000,0.006
284.000,0.006
285.000,0.006
286.000,0.006
287.000,0.006
288.000,0.006
289.000,0.006
290.000,0.005
291.000,0.005
292.000,0.005
293.000,0.005
294.000,0.005
295.000,0.005
296.000,0.005
297.000,0.005
298.000,0.005
299.000,0.004
300.000,0.004
301.000,0.004
302.000,0.004
303.000,0.004
304.000,0.004
305.000,0.004
306.000,0.004
307.000,0.004
308.000,0.004
309.000,0.004
310.000,0.004
311.000,0.004
312.000,0.003
313.000,0.003
314.000,0.003
315.000,0.003
316.000,0.003
317.000,0.003
318.000,0.003
319.000,0.003
320.000,0.003
321.000,0.003
322.000,0.003
323.000,0.003
324.000,0.003
325.000,0.003
326.000,0.003
327.000,0.002
328.000,0.002
329.000,0.002
330.000,0.002
331.000,0.002
332.000,0.002
333.000,0.002
334.000,0.002
335.000,0.002
336.000,0.002
337.000,0.002
338.000,0.002
339.000,0.002
340.000,0.002
341.000,0.002
342.000,0.002
343.000,0.001
344.000,0.001
345.000,0.001
346.000,0.001
347.000,0.001
348.000,0.001
349.000,0.001
350.000,0.001
351.000,0.001
352.000,0.001
353.000,0.001
354.000,0.001
355.000,0.001
356.000,0.001
357.000,0.000
358.000,0.000
359.000,0.000
360.000,0.000
361.000,0.000
362.000,0.000
363.000,0.000
364.000,-0.000
365.000,-0.000
366.000,-0.000
367.000,-0.000
368.000,-0.000
369.000,-0.000
370.000,-0.001
371.000,-0.001
372.000,-0.001
373.000,-0.001
374.000,-0.001
375.000,-0.001
376.000,-0.001
377.000,-0.001
378.000,-0.001
379.000,-0.001
380.000,-0.001
381.000,-0.001
382.000,-0.001
383.000,-0.001
384.000,-0.001
385.000,-0.001
386.000,-0.001
387.000,-0.001
388.000,-0.001
389.000,-0.001
390.000,-0.001
391.000,-0.001
392.000,-0.002
393.000,-0.002
394.000,-0.002
395.000,-0.002
396.000,-0.002
397.000,-0.002
398.000,-0.002
399.000,-0.002
400.000,-0.002
401.000,-0.002
402.000,-0.002
403.000,-0.002
404.000,-0.002
405.000,-0.002
406.000,-0.003
407.000,-0.003
408.000,-0.003
409.000,-0.003
