[HEADER]
Format,J&M ASCII Table
Comment,SAT05-08/20-1100-1
Date,8/21/2013 10:26:58 AM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.180
201.000,0.174
202.000,0.168
203.000,0.163
204.000,0.157
205.000,0.151
206.000,0.146
207.000,0.142
208.000,0.137
209.000,0.133
210.000,0.129
211.000,0.126
212.000,0.123
213.000,0.119
214.000,0.116
215.000,0.113
216.000,0.109
217.000,0.106
218.000,0.102
219.000,0.099
220.000,0.095
221.000,0.092
222.000,0.089
223.000,0.085
224.000,0.082
225.000,0.079
226.000,0.076
227.000,0.073
228.000,0.071
229.000,0.069
230.000,0.067
231.000,0.065
232.000,0.063
233.000,0.062
234.000,0.060
235.000,0.059
236.000,0.058
237.000,0.057
238.000,0.056
239.000,0.056
240.000,0.055
241.000,0.054
242.000,0.053
243.000,0.052
244.000,0.052
245.000,0.051
246.000,0.050
247.000,0.049
248.000,0.049
249.000,0.048
250.000,0.048
251.000,0.047
252.000,0.047
253.000,0.046
254.000,0.046
255.000,0.046
256.000,0.045
257.000,0.045
258.000,0.045
259.000,0.044
260.000,0.044
261.000,0.044
262.000,0.043
263.000,0.043
264.000,0.043
265.000,0.042
266.000,0.042
267.000,0.041
268.000,0.041
269.000,0.041
270.000,0.040
271.000,0.040
272.000,0.039
273.000,0.038
274.000,0.038
275.000,0.037
276.000,0.037
277.000,0.036
278.000,0.035
279.000,0.035
280.000,0.034
281.000,0.034
282.000,0.033
283.000,0.033
284.000,0.032
285.000,0.031
286.000,0.031
287.000,0.030
288.000,0.030
289.000,0.029
290.000,0.028
291.000,0.028
292.000,0.027
293.000,0.027
294.000,0.026
295.000,0.025
296.000,0.025
297.000,0.024
298.000,0.024
299.000,0.024
300.000,0.023
301.000,0.023
302.000,0.022
303.000,0.022
304.000,0.021
305.000,0.021
306.000,0.021
307.000,0.020
308.000,0.020
309.000,0.020
310.000,0.019
311.000,0.019
312.000,0.018
313.000,0.018
314.000,0.018
315.000,0.017
316.000,0.017
317.000,0.017
318.000,0.016
319.000,0.016
320.000,0.016
321.000,0.016
322.000,0.015
323.000,0.015
324.000,0.015
325.000,0.014
326.000,0.014
327.000,0.014
328.000,0.014
329.000,0.013
330.000,0.013
331.000,0.013
332.000,0.013
333.000,0.012
