[HEADER]
Format,J&M ASCII Table
Comment,TS-07/16-0500
Date,7/17/2013 3:13:52 PM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.142
201.000,0.137
202.000,0.132
203.000,0.127
204.000,0.122
205.000,0.118
206.000,0.114
207.000,0.110
208.000,0.107
209.000,0.104
210.000,0.102
211.000,0.100
212.000,0.097
213.000,0.095
214.000,0.093
215.000,0.091
216.000,0.089
217.000,0.087
218.000,0.085
219.000,0.083
220.000,0.081
221.000,0.079
222.000,0.077
223.000,0.075
224.000,0.073
225.000,0.072
226.000,0.070
227.000,0.069
228.000,0.067
229.000,0.066
230.000,0.065
231.000,0.064
232.000,0.063
233.000,0.062
234.000,0.061
235.000,0.060
236.000,0.060
237.000,0.059
238.000,0.059
239.000,0.058
240.000,0.057
241.000,0.057
242.000,0.056
243.000,0.055
244.000,0.055
245.000,0.054
246.000,0.053
247.000,0.053
248.000,0.052
249.000,0.052
250.000,0.051
251.000,0.051
252.000,0.050
253.000,0.050
254.000,0.049
255.000,0.049
256.000,0.048
257.000,0.048
258.000,0.047
259.000,0.047
260.000,0.047
261.000,0.046
262.000,0.046
263.000,0.045
264.000,0.045
265.000,0.045
266.000,0.044
267.000,0.044
268.000,0.043
269.000,0.043
270.000,0.042
271.000,0.041
272.000,0.041
273.000,0.040
274.000,0.040
275.000,0.039
276.000,0.038
277.000,0.038
278.000,0.037
279.000,0.036
280.000,0.036
281.000,0.035
282.000,0.034
283.000,0.034
284.000,0.033
285.000,0.033
286.000,0.032
287.000,0.031
288.000,0.031
289.000,0.030
290.000,0.030
291.000,0.029
292.000,0.029
293.000,0.028
294.000,0.027
295.000,0.027
296.000,0.026
297.000,0.026
298.000,0.025
299.000,0.025
300.000,0.025
301.000,0.024
302.000,0.024
303.000,0.023
304.000,0.023
305.000,0.023
306.000,0.022
307.000,0.022
308.000,0.021
309.000,0.021
310.000,0.021
311.000,0.020
312.000,0.020
313.000,0.019
314.000,0.019
315.000,0.019
316.000,0.019
317.000,0.018
318.000,0.018
319.000,0.018
320.000,0.017
321.000,0.017
322.000,0.017
323.000,0.016
324.000,0.016
325.000,0.016
326.000,0.016
327.000,0.015
328.000,0.015
329.000,0.015
330.000,0.015
331.000,0.014
332.000,0.014
333.000,0.014
334.000,0.014
335.000,0.013
336.000,0.013
337.000,0.013
338.000,0.013
339.000,0.012
340.000,0.012
341.000,0.012
342.000,0.012
343.000,0.012
344.000,0.012
345.000,0.011
346.000,0.011
347.000,0.011
348.000,0.011
349.000,0.011
350.000,0.010
351.000,0.010
352.000,0.010
353.000,0.010
354.000,0.010
355.000,0.010
356.000,0.010
357.000,0.009
358.000,0.009
359.000,0.009
360.000,0.009
361.000,0.009
362.000,0.009
363.000,0.008
364.000,0.008
365.000,0.008
366.000,0.008
367.000,0.008
368.000,0.008
369.000,0.008
370.000,0.008
371.000,0.007
372.000,0.007
373.000,0.007
374.000,0.007
375.000,0.007
376.000,0.007
377.000,0.007
378.000,0.007
379.000,0.007
380.000,0.007
381.000,0.006
382.000,0.006
383.000,0.006
384.000,0.006
385.000,0.006
386.000,0.006
387.000,0.006
388.000,0.006
389.000,0.006
390.000,0.006
391.000,0.006
392.000,0.006
393.000,0.005
394.000,0.005
395.000,0.005
396.000,0.005
397.000,0.005
398.000,0.005
399.000,0.005
400.000,0.005
401.000,0.005
402.000,0.005
403.000,0.005
404.000,0.005
405.000,0.005
406.000,0.004
407.000,0.004
408.000,0.004
409.000,0.004
410.000,0.004
411.000,0.004
412.000,0.004
413.000,0.004
414.000,0.004
415.000,0.004
416.000,0.004
417.000,0.004
418.000,0.004
419.000,0.004
420.000,0.003
421.000,0.003
422.000,0.003
423.000,0.003
424.000,0.003
425.000,0.003
426.000,0.003
427.000,0.003
428.000,0.003
429.000,0.003
430.000,0.003
431.000,0.003
432.000,0.003
433.000,0.003
434.000,0.003
