[HEADER]
Format,J&M ASCII Table
Comment,SAT08-08/06-1400
Date,8/7/2013 10:26:18 AM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.139
201.000,0.136
202.000,0.132
203.000,0.128
204.000,0.125
205.000,0.121
206.000,0.118
207.000,0.115
208.000,0.111
209.000,0.108
210.000,0.106
211.000,0.103
212.000,0.100
213.000,0.098
214.000,0.095
215.000,0.092
216.000,0.090
217.000,0.087
218.000,0.084
219.000,0.081
220.000,0.078
221.000,0.075
222.000,0.073
223.000,0.070
224.000,0.068
225.000,0.065
226.000,0.063
227.000,0.061
228.000,0.060
229.000,0.058
230.000,0.057
231.000,0.056
232.000,0.055
233.000,0.054
234.000,0.053
235.000,0.053
236.000,0.052
237.000,0.052
238.000,0.051
239.000,0.051
240.000,0.050
241.000,0.050
242.000,0.049
243.000,0.048
244.000,0.048
245.000,0.047
246.000,0.047
247.000,0.046
248.000,0.046
249.000,0.046
250.000,0.045
251.000,0.045
252.000,0.045
253.000,0.044
254.000,0.044
255.000,0.044
256.000,0.043
257.000,0.043
258.000,0.043
259.000,0.043
260.000,0.042
261.000,0.042
262.000,0.042
263.000,0.041
264.000,0.041
265.000,0.041
266.000,0.040
267.000,0.040
268.000,0.039
269.000,0.039
270.000,0.039
271.000,0.038
272.000,0.038
273.000,0.037
274.000,0.036
275.000,0.036
276.000,0.035
277.000,0.035
278.000,0.034
279.000,0.034
280.000,0.033
281.000,0.032
282.000,0.032
283.000,0.031
284.000,0.031
285.000,0.030
286.000,0.030
287.000,0.029
288.000,0.028
289.000,0.028
290.000,0.027
291.000,0.027
292.000,0.026
293.000,0.026
294.000,0.025
295.000,0.025
296.000,0.024
297.000,0.024
298.000,0.023
299.000,0.023
300.000,0.023
301.000,0.022
302.000,0.022
303.000,0.021
304.000,0.021
305.000,0.021
306.000,0.020
307.000,0.020
308.000,0.020
309.000,0.019
310.000,0.019
311.000,0.019
312.000,0.018
313.000,0.018
314.000,0.018
315.000,0.017
316.000,0.017
317.000,0.017
318.000,0.016
319.000,0.016
320.000,0.016
321.000,0.016
322.000,0.015
323.000,0.015
324.000,0.015
325.000,0.015
326.000,0.014
327.000,0.014
328.000,0.014
329.000,0.014
330.000,0.013
331.000,0.013
332.000,0.013
333.000,0.013
334.000,0.013
335.000,0.012
336.000,0.012
337.000,0.012
338.000,0.012
339.000,0.012
340.000,0.012
341.000,0.011
342.000,0.011
343.000,0.011
344.000,0.011
345.000,0.011
346.000,0.011
347.000,0.010
348.000,0.010
