[HEADER]
Format,J&M ASCII Table
Comment,NC1-B6
Date,7/31/2013 11:41:41 AM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.757
201.000,0.756
202.000,0.748
203.000,0.735
204.000,0.720
205.000,0.705
206.000,0.691
207.000,0.676
208.000,0.658
209.000,0.635
210.000,0.605
211.000,0.566
212.000,0.521
213.000,0.470
214.000,0.419
215.000,0.369
216.000,0.323
217.000,0.280
218.000,0.243
219.000,0.209
220.000,0.180
221.000,0.155
222.000,0.133
223.000,0.114
224.000,0.099
225.000,0.086
226.000,0.075
227.000,0.066
228.000,0.059
229.000,0.053
230.000,0.048
231.000,0.044
232.000,0.040
233.000,0.037
234.000,0.035
235.000,0.033
236.000,0.031
237.000,0.030
238.000,0.028
239.000,0.027
240.000,0.026
241.000,0.026
242.000,0.025
243.000,0.024
244.000,0.024
245.000,0.023
246.000,0.023
247.000,0.022
248.000,0.022
249.000,0.022
250.000,0.021
251.000,0.021
252.000,0.021
253.000,0.021
254.000,0.021
255.000,0.020
256.000,0.020
257.000,0.020
258.000,0.020
259.000,0.020
260.000,0.020
261.000,0.019
262.000,0.019
263.000,0.019
264.000,0.019
265.000,0.019
266.000,0.019
267.000,0.019
268.000,0.019
269.000,0.018
270.000,0.018
271.000,0.018
272.000,0.018
273.000,0.018
274.000,0.018
275.000,0.017
276.000,0.017
277.000,0.017
278.000,0.017
279.000,0.017
280.000,0.017
281.000,0.016
282.000,0.016
283.000,0.016
284.000,0.016
285.000,0.016
286.000,0.016
287.000,0.015
288.000,0.015
289.000,0.015
290.000,0.015
291.000,0.015
292.000,0.015
293.000,0.014
294.000,0.014
295.000,0.014
296.000,0.014
297.000,0.014
298.000,0.014
299.000,0.014
300.000,0.014
301.000,0.013
302.000,0.013
303.000,0.013
304.000,0.013
305.000,0.013
306.000,0.013
307.000,0.013
308.000,0.013
309.000,0.013
310.000,0.012
311.000,0.012
312.000,0.012
313.000,0.012
314.000,0.012
315.000,0.012
316.000,0.012
317.000,0.012
318.000,0.012
319.000,0.011
320.000,0.011
321.000,0.011
322.000,0.011
323.000,0.011
324.000,0.011
325.000,0.011
326.000,0.011
327.000,0.011
328.000,0.011
