[HEADER]
Format,J&M ASCII Table
Comment,SAT05-04/23-SUR 72h
Date,4/26/2013 4:00:10 PM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.196
201.000,0.195
202.000,0.194
203.000,0.191
204.000,0.187
205.000,0.182
206.000,0.178
207.000,0.173
208.000,0.168
209.000,0.162
210.000,0.157
211.000,0.151
212.000,0.145
213.000,0.139
214.000,0.133
215.000,0.127
216.000,0.120
217.000,0.114
218.000,0.107
219.000,0.100
220.000,0.093
221.000,0.087
222.000,0.080
223.000,0.074
224.000,0.069
225.000,0.064
226.000,0.060
227.000,0.056
228.000,0.053
229.000,0.051
230.000,0.049
231.000,0.048
232.000,0.047
233.000,0.046
234.000,0.045
235.000,0.045
236.000,0.045
237.000,0.044
238.000,0.043
239.000,0.043
240.000,0.042
241.000,0.041
242.000,0.041
243.000,0.040
244.000,0.039
245.000,0.039
246.000,0.038
247.000,0.037
248.000,0.037
249.000,0.036
250.000,0.036
251.000,0.035
252.000,0.035
253.000,0.035
254.000,0.034
255.000,0.034
256.000,0.034
257.000,0.033
258.000,0.033
259.000,0.033
260.000,0.033
261.000,0.033
262.000,0.032
263.000,0.032
264.000,0.032
265.000,0.032
266.000,0.031
267.000,0.031
268.000,0.031
269.000,0.031
270.000,0.030
271.000,0.030
272.000,0.030
273.000,0.030
274.000,0.029
275.000,0.029
276.000,0.029
277.000,0.028
278.000,0.028
279.000,0.027
280.000,0.027
281.000,0.027
282.000,0.026
283.000,0.026
284.000,0.026
285.000,0.025
286.000,0.025
287.000,0.024
288.000,0.024
289.000,0.024
290.000,0.023
291.000,0.023
292.000,0.022
293.000,0.022
294.000,0.022
295.000,0.021
296.000,0.021
297.000,0.021
298.000,0.020
299.000,0.020
300.000,0.020
301.000,0.019
302.000,0.019
303.000,0.019
304.000,0.018
305.000,0.018
306.000,0.018
307.000,0.017
308.000,0.017
309.000,0.017
310.000,0.017
311.000,0.016
312.000,0.016
313.000,0.016
314.000,0.015
315.000,0.015
316.000,0.015
317.000,0.015
318.000,0.014
319.000,0.014
320.000,0.014
321.000,0.014
322.000,0.013
323.000,0.013
324.000,0.013
325.000,0.013
326.000,0.012
327.000,0.012
328.000,0.012
329.000,0.012
330.000,0.012
331.000,0.011
332.000,0.011
333.000,0.011
334.000,0.011
335.000,0.011
336.000,0.010
337.000,0.010
338.000,0.010
339.000,0.010
340.000,0.010
341.000,0.009
342.000,0.009
343.000,0.009
344.000,0.009
345.000,0.009
