[HEADER]
Format,J&M ASCII Table
Comment,SAT08-06/04-0900-3
Date,6/6/2013 11:53:31 AM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.180
201.000,0.176
202.000,0.170
203.000,0.165
204.000,0.160
205.000,0.155
206.000,0.151
207.000,0.147
208.000,0.143
209.000,0.140
210.000,0.137
211.000,0.134
212.000,0.132
213.000,0.130
214.000,0.127
215.000,0.124
216.000,0.121
217.000,0.118
218.000,0.115
219.000,0.112
220.000,0.108
221.000,0.105
222.000,0.101
223.000,0.098
224.000,0.095
225.000,0.092
226.000,0.090
227.000,0.087
228.000,0.085
229.000,0.083
230.000,0.081
231.000,0.079
232.000,0.077
233.000,0.076
234.000,0.074
235.000,0.073
236.000,0.072
237.000,0.071
238.000,0.070
239.000,0.069
240.000,0.068
241.000,0.067
242.000,0.067
243.000,0.066
244.000,0.065
245.000,0.064
246.000,0.064
247.000,0.063
248.000,0.062
249.000,0.061
250.000,0.061
251.000,0.060
252.000,0.060
253.000,0.059
254.000,0.059
255.000,0.058
256.000,0.058
257.000,0.057
258.000,0.057
259.000,0.057
260.000,0.056
261.000,0.056
262.000,0.055
263.000,0.055
264.000,0.054
265.000,0.054
266.000,0.053
267.000,0.053
268.000,0.052
269.000,0.052
270.000,0.051
271.000,0.050
272.000,0.050
273.000,0.049
274.000,0.048
275.000,0.047
276.000,0.047
277.000,0.046
278.000,0.046
279.000,0.045
280.000,0.044
281.000,0.043
282.000,0.043
283.000,0.042
284.000,0.041
285.000,0.041
286.000,0.040
287.000,0.039
288.000,0.039
289.000,0.038
290.000,0.037
291.000,0.037
292.000,0.036
293.000,0.035
294.000,0.035
295.000,0.034
296.000,0.034
297.000,0.033
298.000,0.032
299.000,0.032
300.000,0.031
301.000,0.031
302.000,0.030
303.000,0.030
304.000,0.029
305.000,0.029
306.000,0.028
307.000,0.028
308.000,0.027
309.000,0.027
310.000,0.026
311.000,0.026
312.000,0.026
313.000,0.025
314.000,0.025
315.000,0.024
316.000,0.024
317.000,0.024
318.000,0.023
319.000,0.023
320.000,0.022
321.000,0.022
322.000,0.022
323.000,0.021
324.000,0.021
325.000,0.021
326.000,0.020
327.000,0.020
328.000,0.020
329.000,0.019
330.000,0.019
331.000,0.019
332.000,0.018
333.000,0.018
334.000,0.018
335.000,0.018
336.000,0.017
337.000,0.017
338.000,0.017
339.000,0.016
340.000,0.016
341.000,0.016
342.000,0.016
343.000,0.015
344.000,0.015
345.000,0.015
346.000,0.015
347.000,0.014
348.000,0.014
349.000,0.014
350.000,0.014
351.000,0.013
352.000,0.013
353.000,0.013
354.000,0.013
355.000,0.013
356.000,0.012
357.000,0.012
358.000,0.012
359.000,0.012
360.000,0.012
361.000,0.012
362.000,0.011
363.000,0.011
364.000,0.011
365.000,0.011
366.000,0.011
367.000,0.011
368.000,0.010
369.000,0.010
370.000,0.010
371.000,0.010
372.000,0.010
373.000,0.010
374.000,0.010
375.000,0.009
376.000,0.009
377.000,0.009
378.000,0.009
379.000,0.009
380.000,0.009
381.000,0.009
382.000,0.009
383.000,0.009
384.000,0.008
385.000,0.008
386.000,0.008
387.000,0.008
388.000,0.008
389.000,0.008
390.000,0.008
391.000,0.008
392.000,0.008
393.000,0.008
394.000,0.008
395.000,0.007
396.000,0.007
397.000,0.007
398.000,0.007
399.000,0.007
400.000,0.007
401.000,0.007
402.000,0.007
403.000,0.007
404.000,0.007
405.000,0.007
406.000,0.006
407.000,0.006
408.000,0.006
409.000,0.006
410.000,0.006
411.000,0.006
412.000,0.006
413.000,0.006
414.000,0.006
415.000,0.006
416.000,0.006
417.000,0.006
418.000,0.006
419.000,0.005
420.000,0.005
421.000,0.005
422.000,0.005
423.000,0.005
424.000,0.005
425.000,0.005
426.000,0.005
427.000,0.005
428.000,0.005
429.000,0.005
430.000,0.005
431.000,0.005
432.000,0.005
433.000,0.005
434.000,0.005
435.000,0.004
436.000,0.004
437.000,0.004
438.000,0.004
439.000,0.004
440.000,0.004
441.000,0.004
442.000,0.004
443.000,0.004
444.000,0.004
445.000,0.004
446.000,0.004
447.000,0.004
448.000,0.004
449.000,0.004
450.000,0.004
451.000,0.004
452.000,0.004
453.000,0.004
454.000,0.004
455.000,0.004
456.000,0.004
457.000,0.004
458.000,0.004
459.000,0.004
460.000,0.004
461.000,0.004
462.000,0.004
463.000,0.004
464.000,0.003
465.000,0.003
466.000,0.003
467.000,0.003
468.000,0.003
469.000,0.003
470.000,0.003
471.000,0.003
472.000,0.003
473.000,0.003
474.000,0.003
475.000,0.003
476.000,0.003
477.000,0.003
478.000,0.003
479.000,0.003
480.000,0.003
481.000,0.003
482.000,0.003
483.000,0.003
484.000,0.003
485.000,0.003
486.000,0.003
487.000,0.003
488.000,0.003
489.000,0.003
490.000,0.003
491.000,0.003
492.000,0.003
493.000,0.003
494.000,0.003
495.000,0.003
496.000,0.003
497.000,0.003
498.000,0.003
499.000,0.003
500.000,0.003
501.000,0.003
502.000,0.003
503.000,0.003
504.000,0.003
505.000,0.003
506.000,0.003
507.000,0.003
508.000,0.003
509.000,0.003
510.000,0.003
511.000,0.003
512.000,0.003
513.000,0.003
514.000,0.003
515.000,0.003
516.000,0.003
517.000,0.002
518.000,0.002
519.000,0.002
520.000,0.002
521.000,0.002
522.000,0.002
523.000,0.002
524.000,0.002
525.000,0.002
526.000,0.002
527.000,0.002
528.000,0.002
529.000,0.002
530.000,0.002
531.000,0.002
532.000,0.002
533.000,0.002
534.000,0.002
535.000,0.002
536.000,0.002
537.000,0.002
538.000,0.002
539.000,0.002
540.000,0.002
541.000,0.002
542.000,0.002
543.000,0.002
544.000,0.002
545.000,0.002
546.000,0.002
547.000,0.002
548.000,0.002
549.000,0.002
550.000,0.002
551.000,0.002
552.000,0.002
553.000,0.002
554.000,0.002
555.000,0.002
556.000,0.002
557.000,0.002
558.000,0.002
559.000,0.002
560.000,0.002
561.000,0.002
562.000,0.002
563.000,0.002
564.000,0.002
565.000,0.002
566.000,0.002
567.000,0.002
568.000,0.002
569.000,0.002
570.000,0.002
571.000,0.002
572.000,0.002
573.000,0.002
574.000,0.002
575.000,0.002
576.000,0.002
577.000,0.002
578.000,0.002
579.000,0.002
580.000,0.002
581.000,0.002
582.000,0.002
583.000,0.002
584.000,0.002
585.000,0.002
586.000,0.002
587.000,0.002
588.000,0.002
589.000,0.002
590.000,0.002
591.000,0.002
592.000,0.002
593.000,0.002
594.000,0.002
595.000,0.002
596.000,0.002
597.000,0.002
598.000,0.002
599.000,0.002
600.000,0.002
601.000,0.002
602.000,0.001
603.000,0.001
604.000,0.001
605.000,0.001
606.000,0.001
607.000,0.001
608.000,0.001
609.000,0.001
610.000,0.001
611.000,0.001
612.000,0.001
613.000,0.001
614.000,0.001
615.000,0.001
616.000,0.001
617.000,0.001
618.000,0.001
619.000,0.001
620.000,0.001
621.000,0.001
622.000,0.001
623.000,0.001
624.000,0.001
625.000,0.001
626.000,0.001
627.000,0.001
628.000,0.001
629.000,0.001
630.000,0.001
631.000,0.001
632.000,0.001
633.000,0.001
634.000,0.001
635.000,0.001
636.000,0.001
637.000,0.001
638.000,0.001
639.000,0.001
640.000,0.001
641.000,0.001
642.000,0.001
643.000,0.001
644.000,0.001
645.000,0.001
646.000,0.001
647.000,0.001
648.000,0.001
649.000,0.001
650.000,0.001
651.000,0.001
652.000,0.001
653.000,0.001
654.000,0.001
655.000,0.001
656.000,0.001
657.000,0.001
658.000,0.001
659.000,0.001
660.000,0.001
661.000,0.001
662.000,0.001
663.000,0.001
664.000,0.001
665.000,0.001
666.000,0.001
667.000,0.001
668.000,0.001
669.000,0.001
670.000,0.001
671.000,0.001
672.000,0.001
673.000,0.001
674.000,0.001
675.000,0.001
676.000,0.001
677.000,0.001
678.000,0.001
679.000,0.001
680.000,0.001
681.000,0.001
682.000,0.001
683.000,0.001
684.000,0.001
685.000,0.001
686.000,0.001
687.000,0.001
688.000,0.001
689.000,0.001
690.000,0.001
691.000,0.001
692.000,0.001
693.000,0.001
694.000,0.001
695.000,0.001
696.000,0.001
697.000,0.001
698.000,0.001
699.000,0.001
700.000,0.001
701.000,0.001
702.000,0.001
703.000,0.001
704.000,0.001
705.000,0.001
706.000,0.001
707.000,0.001
708.000,0.001
709.000,0.001
710.000,0.001
711.000,0.001
712.000,0.001
713.000,0.001
714.000,0.001
715.000,0.001
716.000,0.001
717.000,0.001
718.000,0.001
719.000,0.001
720.000,0.001
721.000,0.001
722.000,0.001
723.000,0.001
