[HEADER]
Format,J&M ASCII Table
Comment,SAT05-04/10-SUR1
Date,4/11/2013 12:02:13 PM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.284
201.000,0.279
202.000,0.272
203.000,0.266
204.000,0.258
205.000,0.251
206.000,0.243
207.000,0.236
208.000,0.229
209.000,0.223
210.000,0.216
211.000,0.209
212.000,0.202
213.000,0.195
214.000,0.187
215.000,0.180
216.000,0.172
217.000,0.164
218.000,0.156
219.000,0.147
220.000,0.139
221.000,0.131
222.000,0.123
223.000,0.115
224.000,0.108
225.000,0.101
226.000,0.094
227.000,0.089
228.000,0.084
229.000,0.079
230.000,0.075
231.000,0.072
232.000,0.069
233.000,0.066
234.000,0.064
235.000,0.062
236.000,0.060
237.000,0.059
238.000,0.058
239.000,0.056
240.000,0.055
241.000,0.054
242.000,0.053
243.000,0.052
244.000,0.052
245.000,0.051
246.000,0.050
247.000,0.049
248.000,0.048
249.000,0.048
250.000,0.047
251.000,0.047
252.000,0.046
253.000,0.046
254.000,0.045
255.000,0.045
256.000,0.044
257.000,0.044
258.000,0.044
259.000,0.043
260.000,0.043
261.000,0.042
262.000,0.042
263.000,0.042
264.000,0.041
265.000,0.041
266.000,0.040
267.000,0.040
268.000,0.040
269.000,0.039
270.000,0.039
271.000,0.038
272.000,0.038
273.000,0.037
274.000,0.037
275.000,0.036
276.000,0.036
277.000,0.035
278.000,0.035
279.000,0.034
280.000,0.034
281.000,0.033
282.000,0.033
283.000,0.032
284.000,0.032
285.000,0.031
286.000,0.031
287.000,0.030
288.000,0.029
289.000,0.029
290.000,0.028
291.000,0.028
292.000,0.027
293.000,0.027
294.000,0.026
295.000,0.026
296.000,0.025
297.000,0.025
298.000,0.025
299.000,0.024
300.000,0.024
301.000,0.023
302.000,0.023
303.000,0.023
304.000,0.022
305.000,0.022
306.000,0.021
307.000,0.021
308.000,0.021
309.000,0.020
310.000,0.020
311.000,0.020
312.000,0.019
313.000,0.019
314.000,0.019
315.000,0.018
316.000,0.018
317.000,0.018
318.000,0.017
319.000,0.017
320.000,0.017
321.000,0.017
322.000,0.016
323.000,0.016
324.000,0.016
325.000,0.015
326.000,0.015
327.000,0.015
328.000,0.015
329.000,0.014
330.000,0.014
331.000,0.014
332.000,0.014
333.000,0.013
334.000,0.013
335.000,0.013
336.000,0.013
337.000,0.012
338.000,0.012
339.000,0.012
340.000,0.012
341.000,0.012
342.000,0.011
343.000,0.011
344.000,0.011
345.000,0.011
346.000,0.011
347.000,0.010
348.000,0.010
349.000,0.010
350.000,0.010
351.000,0.010
352.000,0.010
353.000,0.009
354.000,0.009
355.000,0.009
356.000,0.009
357.000,0.009
358.000,0.009
359.000,0.009
360.000,0.008
361.000,0.008
362.000,0.008
363.000,0.008
364.000,0.008
365.000,0.008
366.000,0.008
367.000,0.007
368.000,0.007
369.000,0.007
370.000,0.007
371.000,0.007
372.000,0.007
373.000,0.007
374.000,0.007
375.000,0.007
376.000,0.006
377.000,0.006
378.000,0.006
379.000,0.006
380.000,0.006
381.000,0.006
382.000,0.006
383.000,0.006
384.000,0.006
385.000,0.006
386.000,0.006
387.000,0.006
388.000,0.006
389.000,0.005
390.000,0.005
391.000,0.005
392.000,0.005
393.000,0.005
394.000,0.005
395.000,0.005
396.000,0.005
397.000,0.005
398.000,0.005
399.000,0.005
400.000,0.005
401.000,0.005
402.000,0.004
403.000,0.004
404.000,0.004
405.000,0.004
406.000,0.004
407.000,0.004
408.000,0.004
409.000,0.004
410.000,0.004
411.000,0.004
412.000,0.003
413.000,0.003
414.000,0.003
415.000,0.003
416.000,0.003
417.000,0.003
418.000,0.003
419.000,0.003
420.000,0.003
421.000,0.003
422.000,0.003
423.000,0.003
424.000,0.003
425.000,0.003
426.000,0.003
427.000,0.002
428.000,0.002
429.000,0.002
430.000,0.002
431.000,0.002
432.000,0.002
433.000,0.002
434.000,0.002
435.000,0.002
436.000,0.002
437.000,0.002
438.000,0.002
439.000,0.002
440.000,0.002
441.000,0.002
442.000,0.002
443.000,0.002
444.000,0.002
445.000,0.002
446.000,0.002
447.000,0.002
448.000,0.002
449.000,0.001
450.000,0.001
451.000,0.001
452.000,0.001
453.000,0.001
454.000,0.001
455.000,0.001
