[HEADER]
Format,J&M ASCII Table
Comment,SAT05-04/10-SUR3
Date,4/11/2013 12:06:57 PM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.285
201.000,0.280
202.000,0.274
203.000,0.267
204.000,0.259
205.000,0.252
206.000,0.244
207.000,0.237
208.000,0.230
209.000,0.223
210.000,0.216
211.000,0.209
212.000,0.202
213.000,0.195
214.000,0.188
215.000,0.180
216.000,0.172
217.000,0.164
218.000,0.155
219.000,0.147
220.000,0.139
221.000,0.131
222.000,0.122
223.000,0.115
224.000,0.107
225.000,0.100
226.000,0.094
227.000,0.088
228.000,0.083
229.000,0.078
230.000,0.074
231.000,0.071
232.000,0.068
233.000,0.065
234.000,0.063
235.000,0.061
236.000,0.060
237.000,0.058
238.000,0.057
239.000,0.056
240.000,0.055
241.000,0.054
242.000,0.053
243.000,0.052
244.000,0.051
245.000,0.050
246.000,0.049
247.000,0.048
248.000,0.048
249.000,0.047
250.000,0.047
251.000,0.046
252.000,0.045
253.000,0.045
254.000,0.045
255.000,0.044
256.000,0.044
257.000,0.043
258.000,0.043
259.000,0.043
260.000,0.042
261.000,0.042
262.000,0.041
263.000,0.041
264.000,0.041
265.000,0.040
266.000,0.040
267.000,0.040
268.000,0.039
269.000,0.039
270.000,0.038
271.000,0.038
272.000,0.037
273.000,0.037
274.000,0.036
275.000,0.036
276.000,0.035
277.000,0.035
278.000,0.034
279.000,0.034
280.000,0.033
281.000,0.033
282.000,0.032
283.000,0.032
284.000,0.031
285.000,0.031
286.000,0.030
287.000,0.030
288.000,0.029
289.000,0.029
290.000,0.028
291.000,0.027
292.000,0.027
293.000,0.026
294.000,0.026
295.000,0.025
296.000,0.025
297.000,0.024
298.000,0.024
299.000,0.024
300.000,0.023
301.000,0.023
302.000,0.023
303.000,0.022
304.000,0.022
305.000,0.021
306.000,0.021
307.000,0.021
308.000,0.020
309.000,0.020
310.000,0.020
311.000,0.019
312.000,0.019
313.000,0.019
314.000,0.018
315.000,0.018
316.000,0.018
317.000,0.017
318.000,0.017
319.000,0.017
320.000,0.017
321.000,0.016
322.000,0.016
323.000,0.016
324.000,0.015
325.000,0.015
326.000,0.015
327.000,0.015
328.000,0.014
329.000,0.014
330.000,0.014
331.000,0.014
332.000,0.014
333.000,0.013
334.000,0.013
335.000,0.013
336.000,0.013
337.000,0.013
338.000,0.013
339.000,0.012
340.000,0.012
341.000,0.012
342.000,0.012
343.000,0.012
344.000,0.012
345.000,0.012
346.000,0.012
347.000,0.012
348.000,0.011
349.000,0.011
350.000,0.011
351.000,0.011
352.000,0.011
353.000,0.011
354.000,0.011
355.000,0.011
356.000,0.011
357.000,0.011
358.000,0.011
359.000,0.011
360.000,0.011
361.000,0.011
362.000,0.011
363.000,0.011
364.000,0.011
365.000,0.011
366.000,0.011
367.000,0.011
368.000,0.011
369.000,0.011
370.000,0.011
371.000,0.011
372.000,0.011
373.000,0.011
374.000,0.011
375.000,0.011
376.000,0.011
377.000,0.011
378.000,0.011
379.000,0.012
380.000,0.012
381.000,0.012
382.000,0.012
383.000,0.012
384.000,0.012
385.000,0.012
386.000,0.012
387.000,0.012
388.000,0.012
389.000,0.012
390.000,0.012
391.000,0.012
392.000,0.012
393.000,0.012
394.000,0.012
395.000,0.012
396.000,0.013
397.000,0.013
398.000,0.013
399.000,0.013
400.000,0.013
401.000,0.013
402.000,0.013
403.000,0.013
404.000,0.013
405.000,0.013
406.000,0.013
407.000,0.013
408.000,0.013
409.000,0.013
410.000,0.013
411.000,0.013
412.000,0.013
413.000,0.013
414.000,0.014
415.000,0.014
416.000,0.014
417.000,0.014
418.000,0.014
419.000,0.014
420.000,0.014
421.000,0.014
422.000,0.014
423.000,0.014
424.000,0.014
425.000,0.014
426.000,0.014
427.000,0.014
428.000,0.014
429.000,0.014
430.000,0.014
431.000,0.014
432.000,0.014
433.000,0.014
434.000,0.014
435.000,0.014
436.000,0.014
437.000,0.014
438.000,0.014
439.000,0.014
440.000,0.014
441.000,0.014
442.000,0.014
443.000,0.014
444.000,0.014
