[HEADER]
Format,J&M ASCII Table
Comment,SAT08-04/01-SUR2
Date,4/4/2013 2:19:19 PM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.305
201.000,0.298
202.000,0.290
203.000,0.282
204.000,0.273
205.000,0.264
206.000,0.256
207.000,0.248
208.000,0.240
209.000,0.233
210.000,0.225
211.000,0.217
212.000,0.210
213.000,0.202
214.000,0.194
215.000,0.185
216.000,0.177
217.000,0.168
218.000,0.159
219.000,0.149
220.000,0.140
221.000,0.131
222.000,0.122
223.000,0.113
224.000,0.105
225.000,0.097
226.000,0.090
227.000,0.083
228.000,0.078
229.000,0.072
230.000,0.068
231.000,0.064
232.000,0.061
233.000,0.058
234.000,0.055
235.000,0.053
236.000,0.051
237.000,0.050
238.000,0.049
239.000,0.047
240.000,0.046
241.000,0.045
242.000,0.044
243.000,0.043
244.000,0.042
245.000,0.042
246.000,0.041
247.000,0.040
248.000,0.040
249.000,0.039
250.000,0.039
251.000,0.039
252.000,0.038
253.000,0.038
254.000,0.037
255.000,0.037
256.000,0.037
257.000,0.037
258.000,0.036
259.000,0.036
260.000,0.036
261.000,0.036
262.000,0.035
263.000,0.035
264.000,0.035
265.000,0.034
266.000,0.034
267.000,0.034
268.000,0.033
269.000,0.033
270.000,0.033
271.000,0.032
272.000,0.032
273.000,0.031
274.000,0.031
275.000,0.030
276.000,0.030
277.000,0.029
278.000,0.029
279.000,0.028
280.000,0.028
281.000,0.027
282.000,0.027
283.000,0.026
284.000,0.026
285.000,0.025
286.000,0.025
287.000,0.024
288.000,0.024
289.000,0.023
290.000,0.023
291.000,0.022
292.000,0.022
293.000,0.022
294.000,0.021
295.000,0.021
296.000,0.020
297.000,0.020
298.000,0.019
299.000,0.019
300.000,0.019
301.000,0.018
302.000,0.018
303.000,0.018
304.000,0.017
305.000,0.017
306.000,0.017
307.000,0.016
308.000,0.016
309.000,0.016
310.000,0.015
311.000,0.015
312.000,0.015
313.000,0.014
314.000,0.014
315.000,0.014
316.000,0.014
317.000,0.013
318.000,0.013
319.000,0.013
320.000,0.013
321.000,0.012
322.000,0.012
323.000,0.012
324.000,0.012
325.000,0.011
326.000,0.011
327.000,0.011
328.000,0.011
329.000,0.010
330.000,0.010
331.000,0.010
332.000,0.010
333.000,0.010
334.000,0.009
335.000,0.009
336.000,0.009
337.000,0.009
338.000,0.009
339.000,0.009
340.000,0.008
341.000,0.008
342.000,0.008
343.000,0.008
344.000,0.008
345.000,0.008
346.000,0.008
347.000,0.007
348.000,0.007
349.000,0.007
350.000,0.007
351.000,0.007
352.000,0.007
353.000,0.007
354.000,0.007
355.000,0.007
356.000,0.006
357.000,0.006
358.000,0.006
359.000,0.006
360.000,0.006
361.000,0.006
362.000,0.006
363.000,0.006
364.000,0.006
365.000,0.006
366.000,0.005
367.000,0.005
368.000,0.005
369.000,0.005
370.000,0.005
371.000,0.005
372.000,0.005
373.000,0.005
374.000,0.005
375.000,0.005
376.000,0.005
377.000,0.005
378.000,0.005
379.000,0.005
380.000,0.005
381.000,0.005
382.000,0.005
383.000,0.005
384.000,0.004
385.000,0.004
386.000,0.004
387.000,0.004
388.000,0.004
389.000,0.004
390.000,0.004
391.000,0.004
392.000,0.004
393.000,0.004
394.000,0.004
395.000,0.004
396.000,0.004
397.000,0.004
398.000,0.004
399.000,0.004
400.000,0.004
401.000,0.004
402.000,0.004
403.000,0.004
404.000,0.004
405.000,0.004
406.000,0.004
407.000,0.003
408.000,0.003
409.000,0.003
410.000,0.003
411.000,0.003
412.000,0.003
413.000,0.003
414.000,0.003
415.000,0.003
416.000,0.003
417.000,0.003
418.000,0.003
419.000,0.003
420.000,0.003
421.000,0.003
422.000,0.003
423.000,0.003
424.000,0.002
425.000,0.002
426.000,0.002
427.000,0.002
428.000,0.002
429.000,0.002
430.000,0.002
431.000,0.002
432.000,0.002
433.000,0.002
434.000,0.002
435.000,0.002
436.000,0.002
437.000,0.002
438.000,0.002
439.000,0.002
440.000,0.002
441.000,0.002
442.000,0.002
443.000,0.002
444.000,0.002
445.000,0.002
446.000,0.002
447.000,0.002
448.000,0.002
449.000,0.002
450.000,0.002
451.000,0.002
452.000,0.002
453.000,0.002
454.000,0.002
455.000,0.002
456.000,0.002
457.000,0.002
458.000,0.002
459.000,0.002
460.000,0.002
461.000,0.002
462.000,0.002
463.000,0.002
464.000,0.001
465.000,0.001
466.000,0.001
467.000,0.002
468.000,0.001
469.000,0.001
470.000,0.001
471.000,0.001
472.000,0.001
473.000,0.001
474.000,0.001
475.000,0.001
476.000,0.001
477.000,0.001
478.000,0.001
479.000,0.001
480.000,0.001
481.000,0.001
482.000,0.001
483.000,0.001
484.000,0.001
485.000,0.001
486.000,0.001
487.000,0.001
488.000,0.001
489.000,0.001
490.000,0.001
491.000,0.001
492.000,0.001
493.000,0.001
494.000,0.001
495.000,0.001
496.000,0.001
497.000,0.001
498.000,0.001
499.000,0.001
500.000,0.001
501.000,0.001
502.000,0.001
503.000,0.001
504.000,0.001
505.000,0.001
506.000,0.001
507.000,0.001
508.000,0.001
509.000,0.001
510.000,0.001
511.000,0.001
512.000,0.001
513.000,0.001
514.000,0.001
515.000,0.001
516.000,0.001
517.000,0.001
518.000,0.001
519.000,0.001
520.000,0.001
521.000,0.001
522.000,0.001
523.000,0.001
524.000,0.001
525.000,0.001
526.000,0.001
527.000,0.001
528.000,0.001
529.000,0.001
530.000,0.001
531.000,0.001
532.000,0.001
533.000,0.001
534.000,0.001
535.000,0.001
536.000,0.001
