[HEADER]
Format,J&M ASCII Table
Comment,SAT05-06/18-1200
Date,6/25/2013 10:59:06 AM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.171
201.000,0.167
202.000,0.162
203.000,0.156
204.000,0.151
205.000,0.147
206.000,0.142
207.000,0.138
208.000,0.135
209.000,0.132
210.000,0.129
211.000,0.127
212.000,0.125
213.000,0.122
214.000,0.120
215.000,0.118
216.000,0.115
217.000,0.112
218.000,0.110
219.000,0.107
220.000,0.104
221.000,0.101
222.000,0.098
223.000,0.095
224.000,0.092
225.000,0.090
226.000,0.087
227.000,0.085
228.000,0.083
229.000,0.081
230.000,0.079
231.000,0.077
232.000,0.075
233.000,0.074
234.000,0.072
235.000,0.071
236.000,0.070
237.000,0.069
238.000,0.068
239.000,0.067
240.000,0.066
241.000,0.066
242.000,0.065
243.000,0.064
244.000,0.063
245.000,0.063
246.000,0.062
247.000,0.061
248.000,0.061
249.000,0.060
250.000,0.059
251.000,0.059
252.000,0.058
253.000,0.058
254.000,0.058
255.000,0.057
256.000,0.057
257.000,0.056
258.000,0.056
259.000,0.056
260.000,0.055
261.000,0.055
262.000,0.055
263.000,0.054
264.000,0.054
265.000,0.053
266.000,0.053
267.000,0.052
268.000,0.052
269.000,0.051
270.000,0.051
271.000,0.050
272.000,0.050
273.000,0.049
274.000,0.048
275.000,0.048
276.000,0.047
277.000,0.046
278.000,0.046
279.000,0.045
280.000,0.044
281.000,0.044
282.000,0.043
283.000,0.042
284.000,0.042
285.000,0.041
286.000,0.040
287.000,0.040
288.000,0.039
289.000,0.039
290.000,0.038
291.000,0.037
292.000,0.037
293.000,0.036
294.000,0.035
295.000,0.035
296.000,0.034
297.000,0.034
298.000,0.033
299.000,0.033
300.000,0.032
301.000,0.032
302.000,0.031
303.000,0.031
304.000,0.030
305.000,0.030
306.000,0.029
307.000,0.029
308.000,0.029
309.000,0.028
310.000,0.028
311.000,0.027
312.000,0.027
313.000,0.026
314.000,0.026
315.000,0.025
316.000,0.025
317.000,0.025
318.000,0.024
319.000,0.024
320.000,0.024
321.000,0.023
322.000,0.023
323.000,0.022
324.000,0.022
325.000,0.022
326.000,0.021
327.000,0.021
328.000,0.021
329.000,0.020
330.000,0.020
331.000,0.020
332.000,0.019
333.000,0.019
334.000,0.019
335.000,0.019
336.000,0.018
337.000,0.018
338.000,0.018
339.000,0.017
340.000,0.017
341.000,0.017
342.000,0.017
343.000,0.016
344.000,0.016
345.000,0.016
346.000,0.016
347.000,0.015
348.000,0.015
349.000,0.015
350.000,0.015
351.000,0.015
352.000,0.014
353.000,0.014
354.000,0.014
355.000,0.014
356.000,0.013
357.000,0.013
358.000,0.013
359.000,0.013
360.000,0.013
361.000,0.013
362.000,0.012
363.000,0.012
364.000,0.012
365.000,0.012
366.000,0.012
367.000,0.011
368.000,0.011
369.000,0.011
370.000,0.011
371.000,0.011
372.000,0.011
373.000,0.011
374.000,0.010
375.000,0.010
376.000,0.010
377.000,0.010
378.000,0.010
379.000,0.010
380.000,0.010
381.000,0.010
382.000,0.009
383.000,0.009
384.000,0.009
385.000,0.009
386.000,0.009
387.000,0.009
388.000,0.009
389.000,0.009
390.000,0.009
391.000,0.008
392.000,0.008
393.000,0.008
394.000,0.008
395.000,0.008
396.000,0.008
397.000,0.008
398.000,0.008
399.000,0.008
400.000,0.008
401.000,0.008
402.000,0.008
403.000,0.007
404.000,0.007
405.000,0.007
406.000,0.007
407.000,0.007
408.000,0.007
409.000,0.007
410.000,0.007
411.000,0.007
