[HEADER]
Format,J&M ASCII Table
Comment,NC1-B2
Date,7/31/2013 11:44:42 AM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.754
201.000,0.753
202.000,0.745
203.000,0.732
204.000,0.717
205.000,0.702
206.000,0.687
207.000,0.672
208.000,0.655
209.000,0.633
210.000,0.603
211.000,0.564
212.000,0.518
213.000,0.468
214.000,0.416
215.000,0.366
216.000,0.319
217.000,0.276
218.000,0.238
219.000,0.204
220.000,0.175
221.000,0.149
222.000,0.127
223.000,0.108
224.000,0.093
225.000,0.080
226.000,0.069
227.000,0.060
228.000,0.052
229.000,0.046
230.000,0.041
231.000,0.037
232.000,0.033
233.000,0.030
234.000,0.028
235.000,0.026
236.000,0.024
237.000,0.023
238.000,0.022
239.000,0.021
240.000,0.020
241.000,0.019
242.000,0.019
243.000,0.018
244.000,0.018
245.000,0.017
246.000,0.017
247.000,0.017
248.000,0.016
249.000,0.016
250.000,0.016
251.000,0.016
252.000,0.015
253.000,0.015
254.000,0.015
255.000,0.015
256.000,0.015
257.000,0.015
258.000,0.015
259.000,0.015
260.000,0.014
261.000,0.014
262.000,0.014
263.000,0.014
264.000,0.014
265.000,0.014
266.000,0.014
267.000,0.014
268.000,0.014
269.000,0.014
270.000,0.014
271.000,0.013
272.000,0.013
273.000,0.013
274.000,0.013
275.000,0.013
276.000,0.013
277.000,0.013
278.000,0.013
279.000,0.012
280.000,0.012
281.000,0.012
282.000,0.012
283.000,0.012
284.000,0.012
285.000,0.012
286.000,0.012
287.000,0.011
288.000,0.011
289.000,0.011
290.000,0.011
291.000,0.011
292.000,0.011
293.000,0.011
294.000,0.011
295.000,0.010
296.000,0.010
297.000,0.010
298.000,0.010
299.000,0.010
300.000,0.010
301.000,0.010
302.000,0.010
303.000,0.010
304.000,0.010
305.000,0.010
306.000,0.010
307.000,0.010
308.000,0.009
309.000,0.009
310.000,0.009
311.000,0.009
312.000,0.009
313.000,0.009
314.000,0.009
315.000,0.009
316.000,0.009
317.000,0.009
318.000,0.009
319.000,0.009
320.000,0.008
321.000,0.008
322.000,0.008
323.000,0.008
324.000,0.008
325.000,0.008
326.000,0.008
327.000,0.008
328.000,0.008
329.000,0.008
330.000,0.008
331.000,0.008
332.000,0.008
333.000,0.008
334.000,0.007
335.000,0.007
336.000,0.007
337.000,0.007
338.000,0.007
339.000,0.007
340.000,0.007
341.000,0.007
342.000,0.007
343.000,0.007
344.000,0.007
345.000,0.007
346.000,0.007
347.000,0.007
348.000,0.007
349.000,0.007
350.000,0.007
351.000,0.007
352.000,0.007
353.000,0.007
354.000,0.006
355.000,0.006
356.000,0.006
357.000,0.006
358.000,0.006
359.000,0.006
360.000,0.006
361.000,0.006
362.000,0.006
363.000,0.006
364.000,0.006
365.000,0.006
366.000,0.006
367.000,0.006
368.000,0.006
369.000,0.006
370.000,0.006
371.000,0.006
372.000,0.006
373.000,0.006
374.000,0.006
375.000,0.006
376.000,0.006
377.000,0.006
378.000,0.006
379.000,0.006
380.000,0.006
381.000,0.006
382.000,0.006
383.000,0.006
384.000,0.006
385.000,0.006
386.000,0.006
387.000,0.006
388.000,0.006
389.000,0.006
390.000,0.006
391.000,0.006
