[HEADER]
Format,J&M ASCII Table
Comment,NC1-B7
Date,7/31/2013 11:48:43 AM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.750
201.000,0.749
202.000,0.741
203.000,0.728
204.000,0.712
205.000,0.697
206.000,0.682
207.000,0.667
208.000,0.648
209.000,0.624
210.000,0.593
211.000,0.554
212.000,0.508
213.000,0.457
214.000,0.405
215.000,0.356
216.000,0.309
217.000,0.267
218.000,0.230
219.000,0.196
220.000,0.167
221.000,0.142
222.000,0.120
223.000,0.101
224.000,0.086
225.000,0.073
226.000,0.062
227.000,0.053
228.000,0.046
229.000,0.040
230.000,0.034
231.000,0.030
232.000,0.027
233.000,0.024
234.000,0.022
235.000,0.020
236.000,0.018
237.000,0.017
238.000,0.016
239.000,0.015
240.000,0.014
241.000,0.013
242.000,0.013
243.000,0.012
244.000,0.012
245.000,0.012
246.000,0.011
247.000,0.011
248.000,0.011
249.000,0.011
250.000,0.010
251.000,0.010
252.000,0.010
253.000,0.010
254.000,0.010
255.000,0.010
256.000,0.010
257.000,0.010
258.000,0.010
259.000,0.010
260.000,0.010
261.000,0.009
262.000,0.009
263.000,0.009
264.000,0.009
265.000,0.009
266.000,0.009
267.000,0.009
268.000,0.009
269.000,0.009
270.000,0.009
271.000,0.009
272.000,0.008
273.000,0.008
274.000,0.008
275.000,0.008
276.000,0.008
277.000,0.008
278.000,0.008
279.000,0.008
280.000,0.008
281.000,0.007
282.000,0.007
283.000,0.007
284.000,0.007
285.000,0.007
286.000,0.007
287.000,0.007
288.000,0.007
289.000,0.007
290.000,0.006
291.000,0.006
292.000,0.006
293.000,0.006
294.000,0.006
295.000,0.006
296.000,0.006
297.000,0.006
298.000,0.006
299.000,0.006
300.000,0.006
301.000,0.005
302.000,0.005
303.000,0.005
304.000,0.005
305.000,0.005
306.000,0.005
307.000,0.005
308.000,0.005
309.000,0.005
310.000,0.005
311.000,0.005
312.000,0.005
313.000,0.005
314.000,0.005
315.000,0.004
316.000,0.004
317.000,0.004
318.000,0.004
319.000,0.004
320.000,0.004
321.000,0.004
322.000,0.004
323.000,0.004
324.000,0.004
325.000,0.004
326.000,0.004
327.000,0.004
328.000,0.004
329.000,0.004
330.000,0.004
331.000,0.004
332.000,0.004
333.000,0.003
334.000,0.003
335.000,0.003
336.000,0.003
337.000,0.003
338.000,0.003
339.000,0.003
340.000,0.003
341.000,0.003
342.000,0.003
343.000,0.003
344.000,0.003
345.000,0.003
346.000,0.003
347.000,0.003
348.000,0.003
349.000,0.003
350.000,0.003
351.000,0.003
352.000,0.003
353.000,0.003
354.000,0.003
355.000,0.003
356.000,0.003
357.000,0.003
358.000,0.003
359.000,0.003
360.000,0.003
361.000,0.003
362.000,0.002
363.000,0.002
364.000,0.002
365.000,0.002
366.000,0.002
367.000,0.002
368.000,0.002
369.000,0.002
370.000,0.002
371.000,0.002
372.000,0.002
373.000,0.002
374.000,0.002
375.000,0.002
376.000,0.002
377.000,0.002
378.000,0.002
379.000,0.002
380.000,0.002
381.000,0.002
382.000,0.002
383.000,0.002
384.000,0.002
385.000,0.002
386.000,0.002
387.000,0.002
388.000,0.002
389.000,0.003
390.000,0.003
391.000,0.003
392.000,0.003
393.000,0.003
394.000,0.003
395.000,0.003
396.000,0.003
397.000,0.003
398.000,0.003
399.000,0.003
400.000,0.003
401.000,0.003
402.000,0.003
403.000,0.002
404.000,0.002
405.000,0.002
406.000,0.002
407.000,0.002
408.000,0.002
409.000,0.002
410.000,0.002
411.000,0.002
412.000,0.002
413.000,0.002
414.000,0.002
415.000,0.002
416.000,0.002
417.000,0.002
418.000,0.002
419.000,0.002
420.000,0.002
421.000,0.002
422.000,0.002
423.000,0.002
424.000,0.002
425.000,0.001
426.000,0.001
427.000,0.001
428.000,0.001
429.000,0.001
430.000,0.001
431.000,0.001
432.000,0.001
433.000,0.001
434.000,0.001
435.000,0.001
436.000,0.001
437.000,0.001
438.000,0.001
439.000,0.001
440.000,0.001
441.000,0.001
442.000,0.001
443.000,0.001
444.000,0.001
445.000,0.001
446.000,0.001
447.000,0.001
448.000,0.001
449.000,0.001
450.000,0.001
451.000,0.001
452.000,0.001
453.000,0.001
454.000,0.001
455.000,0.001
456.000,0.001
457.000,0.001
458.000,0.001
459.000,0.001
460.000,0.001
461.000,0.001
462.000,0.001
463.000,0.001
464.000,0.001
465.000,0.001
466.000,0.001
467.000,0.001
468.000,0.001
469.000,0.001
470.000,0.001
471.000,0.001
472.000,0.001
473.000,0.001
474.000,0.001
475.000,0.001
476.000,0.001
477.000,0.001
478.000,0.001
479.000,0.001
480.000,0.001
481.000,0.001
482.000,0.001
483.000,0.001
484.000,0.001
485.000,0.001
486.000,0.001
487.000,0.001
488.000,0.001
489.000,0.001
490.000,0.001
491.000,0.001
492.000,0.001
493.000,0.001
494.000,0.001
495.000,0.001
496.000,0.001
497.000,0.001
498.000,0.001
499.000,0.001
500.000,0.001
501.000,0.001
502.000,0.001
503.000,0.001
504.000,0.001
505.000,0.001
506.000,0.001
507.000,0.001
508.000,0.001
509.000,0.000
510.000,0.000
511.000,0.000
512.000,0.000
513.000,0.000
514.000,0.000
515.000,0.000
516.000,0.000
517.000,0.000
518.000,0.000
519.000,0.000
520.000,0.000
521.000,0.000
522.000,0.000
523.000,0.000
524.000,0.000
525.000,0.000
526.000,0.000
527.000,0.000
528.000,0.000
529.000,0.000
530.000,0.000
531.000,0.000
532.000,0.000
533.000,0.000
534.000,0.000
535.000,0.000
536.000,0.000
537.000,0.000
538.000,0.000
539.000,0.000
540.000,0.000
541.000,0.000
542.000,0.000
543.000,0.000
544.000,0.000
545.000,0.000
546.000,0.000
547.000,0.000
548.000,0.000
549.000,0.000
550.000,0.000
551.000,0.000
552.000,0.000
553.000,0.000
554.000,0.000
555.000,0.000
556.000,0.000
557.000,0.000
558.000,0.000
559.000,0.000
560.000,0.000
561.000,0.000
562.000,0.000
563.000,0.000
564.000,0.000
565.000,0.000
566.000,0.000
567.000,0.000
568.000,0.000
569.000,0.000
570.000,-0.000
571.000,0.000
572.000,0.000
573.000,0.000
574.000,-0.000
575.000,-0.000
576.000,-0.000
577.000,-0.000
578.000,-0.000
579.000,-0.000
580.000,-0.000
581.000,-0.000
582.000,-0.000
583.000,-0.000
584.000,-0.000
585.000,-0.000
586.000,-0.000
587.000,-0.000
588.000,-0.000
589.000,-0.000
590.000,-0.000
591.000,-0.000
592.000,-0.000
593.000,-0.000
594.000,-0.000
595.000,-0.000
596.000,-0.000
597.000,-0.000
598.000,-0.000
599.000,-0.000
600.000,-0.000
601.000,-0.000
602.000,-0.000
603.000,-0.000
604.000,-0.000
605.000,-0.000
606.000,-0.000
607.000,-0.000
608.000,-0.000
609.000,-0.000
610.000,-0.000
611.000,-0.000
612.000,-0.000
613.000,-0.000
614.000,-0.000
615.000,-0.000
616.000,-0.000
617.000,-0.000
618.000,-0.000
619.000,-0.000
620.000,-0.000
621.000,-0.000
622.000,-0.000
623.000,-0.000
624.000,-0.000
625.000,-0.000
626.000,-0.000
627.000,-0.000
628.000,-0.000
629.000,-0.001
630.000,-0.001
631.000,-0.001
632.000,-0.001
633.000,-0.001
634.000,-0.001
635.000,-0.001
636.000,-0.001
637.000,-0.001
638.000,-0.001
639.000,-0.001
640.000,-0.001
641.000,-0.001
642.000,-0.001
643.000,-0.001
644.000,-0.001
645.000,-0.001
646.000,-0.001
647.000,-0.001
648.000,-0.001
649.000,-0.001
650.000,-0.001
651.000,-0.001
652.000,-0.001
653.000,-0.001
654.000,-0.001
655.000,-0.001
656.000,-0.001
657.000,-0.001
