[HEADER]
Format,J&M ASCII Table
Comment,SAT08-06/13-1000
Date,6/14/2013 10:31:35 AM
Order,Y (evenX)
TechType,UV
NumPoints,524
FirstX,200.00
LastX,723.00
XType,NMetr
YType,Absrb
[DATA]
200.000,0.174
201.000,0.169
202.000,0.164
203.000,0.159
204.000,0.154
205.000,0.149
206.000,0.145
207.000,0.141
208.000,0.137
209.000,0.134
210.000,0.131
211.000,0.129
212.000,0.126
213.000,0.124
214.000,0.121
215.000,0.119
216.000,0.116
217.000,0.114
218.000,0.111
219.000,0.108
220.000,0.105
221.000,0.101
222.000,0.098
223.000,0.096
224.000,0.093
225.000,0.091
226.000,0.088
227.000,0.086
228.000,0.083
229.000,0.081
230.000,0.080
231.000,0.078
232.000,0.076
233.000,0.075
234.000,0.074
235.000,0.073
236.000,0.072
237.000,0.071
238.000,0.070
239.000,0.069
240.000,0.068
241.000,0.068
242.000,0.067
243.000,0.066
244.000,0.065
245.000,0.064
246.000,0.064
247.000,0.063
248.000,0.062
249.000,0.062
250.000,0.061
251.000,0.060
252.000,0.060
253.000,0.059
254.000,0.059
255.000,0.058
256.000,0.058
257.000,0.057
258.000,0.057
259.000,0.057
260.000,0.056
261.000,0.056
262.000,0.055
263.000,0.055
264.000,0.054
265.000,0.054
266.000,0.053
267.000,0.053
268.000,0.052
269.000,0.052
270.000,0.051
271.000,0.050
272.000,0.050
273.000,0.049
274.000,0.048
275.000,0.048
276.000,0.047
277.000,0.046
278.000,0.045
279.000,0.045
280.000,0.044
281.000,0.043
282.000,0.043
283.000,0.042
284.000,0.041
285.000,0.041
286.000,0.040
287.000,0.039
288.000,0.039
289.000,0.038
290.000,0.037
291.000,0.037
292.000,0.036
293.000,0.035
294.000,0.035
295.000,0.034
296.000,0.033
297.000,0.033
298.000,0.032
299.000,0.032
300.000,0.031
301.000,0.031
302.000,0.030
303.000,0.030
304.000,0.029
305.000,0.029
306.000,0.028
307.000,0.028
308.000,0.027
309.000,0.027
310.000,0.027
311.000,0.026
312.000,0.026
313.000,0.025
314.000,0.025
315.000,0.024
316.000,0.024
317.000,0.024
318.000,0.023
319.000,0.023
320.000,0.022
321.000,0.022
322.000,0.022
323.000,0.021
324.000,0.021
325.000,0.021
326.000,0.020
327.000,0.020
328.000,0.020
329.000,0.019
330.000,0.019
331.000,0.019
332.000,0.018
333.000,0.018
334.000,0.018
335.000,0.017
336.000,0.017
337.000,0.017
338.000,0.017
339.000,0.016
340.000,0.016
341.000,0.016
342.000,0.015
343.000,0.015
344.000,0.015
345.000,0.015
346.000,0.014
347.000,0.014
348.000,0.014
349.000,0.014
350.000,0.013
351.000,0.013
352.000,0.013
353.000,0.013
354.000,0.012
355.000,0.012
356.000,0.012
357.000,0.012
358.000,0.012
359.000,0.011
360.000,0.011
361.000,0.011
362.000,0.011
363.000,0.010
364.000,0.010
365.000,0.010
366.000,0.010
367.000,0.010
368.000,0.009
369.000,0.009
370.000,0.009
371.000,0.009
372.000,0.009
373.000,0.009
374.000,0.008
375.000,0.008
376.000,0.008
377.000,0.008
378.000,0.008
379.000,0.008
380.000,0.007
381.000,0.007
382.000,0.007
383.000,0.007
384.000,0.007
385.000,0.007
386.000,0.006
387.000,0.006
388.000,0.006
389.000,0.006
390.000,0.006
391.000,0.006
392.000,0.006
393.000,0.006
394.000,0.005
395.000,0.005
396.000,0.005
397.000,0.005
398.000,0.005
399.000,0.005
400.000,0.005
401.000,0.005
402.000,0.004
403.000,0.004
404.000,0.004
405.000,0.004
406.000,0.004
407.000,0.004
408.000,0.003
409.000,0.003
410.000,0.003
411.000,0.003
412.000,0.003
413.000,0.003
414.000,0.003
415.000,0.003
416.000,0.002
417.000,0.002
418.000,0.002
419.000,0.002
420.000,0.002
421.000,0.002
422.000,0.002
423.000,0.002
424.000,0.002
425.000,0.002
426.000,0.002
427.000,0.002
428.000,0.001
429.000,0.001
430.000,0.001
431.000,0.001
432.000,0.001
433.000,0.001
434.000,0.001
435.000,0.001
436.000,0.001
437.000,0.001
438.000,0.001
439.000,0.001
440.000,0.001
441.000,0.001
442.000,0.000
443.000,0.000
444.000,0.000
445.000,0.000
446.000,0.000
447.000,0.000
448.000,0.000
449.000,0.000
450.000,0.000
451.000,0.000
452.000,-0.000
453.000,-0.000
454.000,-0.000
455.000,-0.000
456.000,-0.000
457.000,-0.000
458.000,-0.000
459.000,-0.000
460.000,-0.000
461.000,-0.001
462.000,-0.001
463.000,-0.001
464.000,-0.001
465.000,-0.001
466.000,-0.001
467.000,-0.001
468.000,-0.001
469.000,-0.001
470.000,-0.001
471.000,-0.001
472.000,-0.001
473.000,-0.001
474.000,-0.001
475.000,-0.001
476.000,-0.001
477.000,-0.001
478.000,-0.001
479.000,-0.001
480.000,-0.001
481.000,-0.001
482.000,-0.001
483.000,-0.001
484.000,-0.001
485.000,-0.001
486.000,-0.001
487.000,-0.001
488.000,-0.001
489.000,-0.001
490.000,-0.001
491.000,-0.001
492.000,-0.001
493.000,-0.001
494.000,-0.001
495.000,-0.001
496.000,-0.001
497.000,-0.002
498.000,-0.002
499.000,-0.002
500.000,-0.002
501.000,-0.002
502.000,-0.002
503.000,-0.002
504.000,-0.002
505.000,-0.002
506.000,-0.002
507.000,-0.002
508.000,-0.002
509.000,-0.002
510.000,-0.002
511.000,-0.002
